@relation wine-weka.filters.unsupervised.instance.Resample-S0-Z30.0-no-replacement-V-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.RandomProjection-N6-R42-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10}

@data
5.273402,273.137484,-10.921273,-254.576828,48.497423,271.983938,6
13.795438,386.777338,-9.362081,-367.974194,152.420471,386.108766,6
13.77933,367.530789,-10.226894,-350.930814,112.583302,366.7964,6
14.540913,409.347692,-9.361388,-392.240226,109.119201,408.694709,6
5.498568,271.464323,-10.921273,-252.810136,53.693575,270.269208,6
5.273402,273.137484,-10.921273,-254.576828,48.497423,271.983938,6
5.030568,387.111623,-14.905336,-368.996104,134.233938,386.24733,6
15.131715,302.067929,-10.225508,-281.077205,62.353829,300.891866,7
9.579973,201.555288,-11.273919,-178.903528,62.353829,200.79665,8
27.747974,283.127953,-12.123836,-266.23353,77.942286,281.856628,7
20.41499,251.718944,-11.437424,-234.259872,36.373067,251.043444,5
27.747974,283.127953,-12.123836,-266.23353,77.942286,281.856628,7
4.440632,219.116552,-12.308299,-198.631587,39.837169,218.325004,5
11.442794,281.421883,-10.398367,-263.479569,55.425626,280.297782,5
4.440632,219.116552,-12.308299,-198.631587,39.837169,218.325004,5
4.787042,229.209212,-9.017403,-211.899096,34.641016,228.301617,6
27.747974,283.127953,-12.123836,-266.23353,77.942286,281.856628,7
20.41499,251.718944,-11.437424,-234.259872,36.373067,251.043444,5
10.832592,231.130056,-10.402351,-211.01575,17.320508,230.345437,6
5.37109,243.242287,-11.793534,-219.485478,50.229473,241.846254,6
5.423224,291.62193,-11.620156,-269.195337,45.033321,290.742049,7
17.584992,262.208244,-12.137,-239.109614,86.60254,261.730198,8
5.423224,291.62193,-11.620156,-269.195337,45.033321,290.742049,7
5.336795,255.200366,-9.714727,-234.103987,69.282032,254.351661,7
5.180044,191.273835,-12.660079,-167.142903,60.621778,190.179179,7
4.711525,189.415344,-10.755689,-165.739942,50.229473,188.481769,7
5.009091,135.678468,-9.713341,-114.938892,25.980762,134.857476,6
18.215286,331.441778,-11.264219,-313.050863,93.530744,330.406012,6
4.144798,137.415715,-9.018789,-118.056583,24.248711,136.416322,6
9.548796,177.102195,-10.231224,-155.070509,17.320508,175.543349,4
18.215286,331.441778,-11.264219,-313.050863,93.530744,330.406012,6
10.953836,227.548175,-11.268376,-207.2572,51.961524,226.70813,6
11.401224,283.069063,-10.92491,-260.032788,77.942286,282.185718,6
10.431796,288.078154,-11.790416,-266.909029,77.942286,287.312588,5
12.60067,276.1322,-13.865067,-257.122942,90.066642,275.44804,6
15.751097,305.589188,-10.229665,-284.627909,88.334591,305.066109,5
13.537363,368.03828,-11.0924,-349.995507,67.549981,367.350656,6
16.376887,283.008442,-12.47908,-263.964543,103.923048,282.428205,6
33.012888,396.203158,-12.124356,-377.500474,105.655099,394.838302,5
5.620158,198.319817,-11.960157,-178.072144,29.444864,197.38451,7
5.525242,182.639562,-10.063215,-158.84638,58.889727,181.70945,8
5.344762,247.057995,-15.076117,-228.422861,39.837169,245.899253,5
5.447127,163.850274,-14.55806,-143.916102,24.248711,162.708853,6
8.595649,201.366495,-9.192513,-181.518925,64.08588,200.432919,6
5.634708,329.58502,-11.962929,-309.015185,69.282032,328.864487,6
14.073779,406.283694,-9.360869,-389.330381,102.190998,405.490415,5
5.042693,198.257464,-11.446431,-174.001824,10.392305,196.899536,6
10.324755,198.143148,-10.927509,-173.84594,29.444864,197.349869,6
4.577291,315.913943,-10.231744,-295.453227,36.373067,314.765593,6
14.749798,292.304358,-9.533554,-274.42613,57.157677,291.608074,6
6.103747,180.968132,-12.827568,-162.882058,34.641016,180.081322,5
6.242311,187.858231,-12.654363,-169.827582,41.569219,186.992205,5
4.662334,186.2786,-13.870609,-163.263109,45.033321,185.606565,6
6.1228,327.854701,-8.149299,-308.616813,103.923048,326.526218,6
13.32917,435.347506,-9.880311,-416.523578,69.282032,434.363702,5
23.23702,201.442705,-12.824277,-181.536245,64.08588,200.710048,6
3.658438,210.201686,-10.752225,-191.686063,86.60254,209.560827,6
5.582573,261.988273,-11.443486,-242.954767,22.51666,261.366467,5
23.23702,201.442705,-12.824277,-181.536245,64.08588,200.710048,6
5.647871,286.500256,-10.927855,-263.964543,88.334591,285.736422,8
13.133795,283.067331,-10.404776,-260.587044,79.674337,282.393564,7
14.469726,279.556464,-11.788165,-258.820352,65.817931,278.84286,8
3.953233,106.403345,-14.21598,-87.156797,25.980762,105.845625,4
9.148173,212.044588,-12.138732,-187.979474,38.105118,210.825224,7
9.042344,225.784947,-9.542561,-202.49406,69.282032,225.062682,7
13.32917,435.347506,-9.880311,-416.523578,69.282032,434.363702,5
5.361563,310.625992,-11.78574,-293.738496,74.478185,309.846569,5
29.115774,331.618448,-10.91192,-314.384542,95.262794,330.509935,6
13.675061,290.012855,-9.18801,-272.38231,74.478185,289.183203,6
4.697668,229.254245,-9.539789,-208.98925,53.693575,228.249655,7
12.046587,274.190571,-9.015151,-254.836635,96.994845,273.473502,6
4.712217,199.826702,-9.369356,-178.782284,72.746134,198.926035,7
4.423658,166.64234,-10.229492,-149.164216,25.980762,165.895826,4
4.331339,248.462688,-11.447643,-227.210425,65.817931,247.665945,5
4.282842,243.051762,-9.885334,-224.421823,60.621778,242.400511,7
29.115774,331.618448,-10.91192,-314.384542,95.262794,330.509935,6
27.051862,321.534448,-11.087896,-303.472622,72.746134,320.394758,5
5.688228,201.68346,-11.441754,-182.211745,39.837169,200.900573,6
16.901352,314.547355,-16.804357,-295.868919,64.08588,313.29335,6
16.901352,314.547355,-16.804357,-295.868919,64.08588,313.29335,6
6.980511,210.222471,-10.236074,-187.442538,41.569219,209.508866,7
5.215378,225.776287,-9.022079,-205.057495,51.961524,225.01072,7
5.37438,232.886355,-10.231397,-211.154314,10.392305,231.609834,6
5.374554,236.355653,-10.231224,-214.583775,17.320508,235.039295,6
3.62345,218.678343,-10.232956,-199.497612,8.660254,217.857351,6
16.996961,263.902189,-10.230878,-241.880895,62.353829,263.219761,7
7.368144,159.703745,-9.709877,-142.980794,48.497423,159.019585,6
4.940329,177.718805,-10.578847,-157.911072,43.30127,177.067554,6
5.184028,231.136984,-10.058019,-209.404943,8.660254,229.843142,6
4.298604,248.26177,-10.926123,-227.279707,20.78461,247.354176,7
3.9709,312.526052,-12.310378,-293.85974,126.439709,311.873068,6
14.9909,213.551472,-8.495709,-194.821075,57.157677,212.765121,6
4.953665,141.160409,-9.023985,-118.437634,39.837169,140.382718,6
4.298604,248.26177,-10.926123,-227.279707,20.78461,247.354176,7
12.181167,144.409736,-10.404776,-123.044889,55.425626,143.552371,6
25.04303,347.120302,-10.914345,-330.198166,60.621778,346.236956,7
6.068586,222.315649,-10.576422,-201.714637,50.229473,221.130927,8
13.984232,127.345572,-13.867145,-105.68974,19.052559,126.612914,5
14.088848,203.185148,-9.189915,-184.376808,15.588457,202.459419,4
14.123835,156.567001,-12.480465,-137.03986,20.78461,155.849932,8
8.440284,135.642095,-10.577634,-114.003584,27.712813,134.233938,6
25.04303,347.120302,-10.914345,-330.198166,60.621778,346.236956,7
4.387631,205.040175,-11.962929,-185.312116,50.229473,204.260752,6
12.181167,144.409736,-10.404776,-123.044889,55.425626,143.552371,6
9.392046,269.100074,-10.23209,-245.79533,45.033321,267.671132,8
3.140555,109.21966,-8.498827,-92.38759,38.105118,108.530304,5
4.422619,222.230779,-9.710916,-203.342765,27.712813,221.113606,6
29.271832,635.501566,-13.163413,-614.65287,61.487804,634.311647,3
5.7705,179.752233,-11.446085,-159.002264,46.765372,178.99013,7
20.330293,391.090144,-15.246031,-371.646142,62.353829,390.248367,4
14.868617,215.695751,-12.30726,-195.358011,38.105118,214.912864,6
4.295486,243.41376,-10.756036,-219.901171,58.889727,242.746921,6
4.471636,271.121377,-11.099501,-249.675124,60.621778,270.096003,5
4.472675,141.201978,-12.484103,-121.104992,48.497423,139.967026,7
5.166361,151.62546,-8.84593,-133.263989,31.176915,150.740382,5
3.866457,206.612877,-10.405642,-188.083397,13.856406,205.992803,4
5.166361,151.62546,-8.84593,-133.263989,31.176915,150.740382,5
33.931741,422.258398,-12.989515,-403.741043,88.334591,420.957628,5
14.869829,364.665977,-9.188356,-346.68729,116.047404,363.990477,5
4.560143,203.164364,-10.751186,-183.857193,29.444864,202.459419,5
11.745729,217.424338,-10.4072,-194.682511,58.889727,216.662236,6
25.089622,274.56989,-11.78574,-253.485636,64.08588,273.906515,6
10.708231,226.524533,-12.657134,-203.308124,57.157677,225.720861,6
4.643801,160.306498,-9.195285,-137.490193,60.621778,159.469918,6
4.644841,260.751589,-11.099501,-239.594588,31.176915,259.842262,6
14.000513,298.823798,-10.230878,-277.526501,84.87049,298.29379,6
25.089622,274.56989,-11.78574,-253.485636,64.08588,273.906515,6
4.473714,239.954855,-10.751013,-222.187478,19.052559,239.144255,5
25.089622,274.56989,-11.78574,-253.485636,64.08588,273.906515,6
22.407195,261.20885,-10.224642,-242.469793,76.210236,259.686378,5
10.708231,226.524533,-12.657134,-203.308124,57.157677,225.720861,6
7.674717,250.773244,-10.581098,-227.574156,72.746134,249.986893,6
10.365631,231.294601,-11.960504,-211.275558,46.765372,230.484001,6
9.236681,223.070824,-13.002852,-199.532253,50.229473,222.291401,6
4.644841,260.751589,-11.099501,-239.594588,31.176915,259.842262,6
4.387458,283.682209,-10.404256,-263.739376,32.908965,282.688012,5
14.000513,298.823798,-10.230878,-277.526501,84.87049,298.29379,6
7.760107,167.177544,-10.582311,-144.297153,51.961524,166.450083,7
4.906554,104.418415,-9.53875,-86.273451,25.980762,103.663241,5
4.473714,239.954855,-10.751013,-222.187478,19.052559,239.144255,5
26.822192,271.107521,-11.43881,-249.103547,64.08588,270.390452,7
4.903609,84.07721,-11.793361,-62.908085,10.392305,83.502169,5
12.789117,222.617026,-10.403044,-202.16497,67.549981,221.719824,6
8.37308,147.738738,-10.229146,-129.938452,22.51666,146.808626,4
4.822895,257.278827,-10.748241,-237.914499,31.176915,256.430122,6
17.643016,319.594551,-10.572092,-299.540867,69.282032,318.922515,5
4.212348,180.618258,-11.445392,-160.924841,17.320508,180.046681,6
10.102533,275.887981,-11.963795,-254.99252,67.549981,275.326796,6
6.035851,215.72,-11.613747,-195.392652,34.641016,214.7743,6
4.822895,257.278827,-10.748241,-237.914499,31.176915,256.430122,6
5.082183,215.273131,-9.70953,-196.241356,45.033321,214.150762,6
6.729364,324.82188,-9.881003,-304.477211,98.726896,323.339245,6
8.37308,147.738738,-10.229146,-129.938452,22.51666,146.808626,4
26.045194,389.337309,-9.531129,-370.589591,117.779455,388.325791,6
4.471809,203.550611,-7.981637,-184.030398,48.497423,202.719227,6
18.158128,312.675008,-12.135441,-289.806741,67.549981,311.959671,8
19.197705,342.114676,-11.442274,-319.251605,77.942286,341.404535,7
4.641896,219.163317,-10.063215,-196.449203,60.621778,218.255722,7
5.683552,149.876088,-11.619636,-126.578273,39.837169,149.077613,6
5.768422,268.958046,-9.889317,-244.911984,24.248711,267.844337,6
18.678436,229.531373,-11.095517,-209.023891,45.033321,228.925155,7
5.514503,293.634573,-12.65471,-274.582015,58.889727,292.924433,5
4.214599,210.05273,-9.711089,-193.019742,29.444864,209.370302,5
10.099415,215.257542,-10.061656,-192.361563,41.569219,214.601095,7
25.173973,219.598062,-10.402351,-196.449203,41.569219,218.86194,8
5.169306,226.086324,-14.212343,-207.343802,67.549981,225.166605,7
15.997221,278.486057,-11.784874,-258.699109,102.190998,277.301334,6
27.693934,295.401265,-10.047454,-276.712437,86.60254,294.53524,6
5.688401,252.101727,-12.134402,-232.995475,17.320508,251.164688,5
8.544899,219.592865,-13.521428,-197.956087,25.980762,218.636773,6
18.851468,233.002403,-10.922486,-212.487993,50.229473,232.389257,7
19.717147,279.762578,-10.922832,-258.976237,83.138439,279.223911,6
18.678436,229.531373,-11.095517,-209.023891,45.033321,228.925155,7
4.819605,236.475165,-10.924737,-216.038697,58.889727,235.073936,6
19.199956,267.648615,-12.479253,-247.804509,91.798693,267.012952,6
18.680514,283.238804,-12.47908,-263.392966,90.066642,282.60141,6
16.079494,165.454153,-12.828434,-143.17132,38.105118,164.804634,6
5.514503,293.634573,-12.65471,-274.582015,58.889727,292.924433,5
4.214599,210.05273,-9.711089,-193.019742,29.444864,209.370302,5
4.992983,284.976051,-10.231744,-263.912582,25.980762,283.813845,5
34.016958,274.585479,-9.700004,-257.919686,71.014083,273.837233,6
4.472155,271.112717,-22.876927,-250.038855,57.157677,270.113323,6
24.661113,271.545729,-10.742006,-254.368982,81.406388,270.719541,5
16.600495,302.289631,-12.307433,-281.458256,45.033321,301.70593,7
15.907328,362.932194,-11.268549,-342.25324,105.655099,362.327708,7
11.229925,186.226639,-10.923005,-165.68798,55.425626,185.242834,6
4.299989,42.466422,-13.696019,-23.86766,10.392305,41.863668,5
4.301721,257.261506,-12.308646,-238.312871,55.425626,256.482084,6
30.033068,306.19887,-10.566203,-288.092011,76.210236,304.962186,6
4.819258,181.046075,-10.751879,-160.786276,46.765372,179.99472,6
4.299989,42.466422,-13.696019,-23.86766,10.392305,41.863668,5
10.711868,271.107521,-9.882216,-252.2732,60.621778,270.269208,6
5.248634,177.128176,-10.582311,-153.477022,55.425626,176.062965,6
5.167054,212.212597,-13.002159,-192.777255,29.444864,211.466083,6
11.579279,272.869016,-11.959291,-252.740854,62.353829,271.949297,6
5.514157,225.360595,-9.71057,-207.828776,77.942286,224.612349,6
15.73776,271.147358,-10.225682,-250.056175,43.30127,269.957439,7
19.895548,316.144306,-11.437251,-297.60097,77.942286,315.077362,6
11.579279,272.869016,-11.959291,-252.740854,62.353829,271.949297,6
4.29895,97.905904,-13.523853,-78.236735,24.248711,97.271973,4
6.115871,271.538801,-11.793534,-247.129009,57.157677,270.580977,6
6.037583,194.940586,-14.036886,-175.699234,17.320508,194.041652,5
6.115871,271.538801,-11.793534,-247.129009,57.157677,270.580977,6
6.037583,194.940586,-14.036886,-175.699234,17.320508,194.041652,5
8.632195,203.57486,-13.00112,-184.272885,50.229473,202.615303,6
33.84358,274.592407,-11.432228,-257.019019,62.353829,273.802592,5
16.779069,326.56952,-11.089629,-307.82007,84.87049,325.469667,6
11.664496,273.279512,-9.882216,-253.98793,60.621778,272.416951,5
16.779069,326.56952,-11.089629,-307.82007,84.87049,325.469667,6
14.697664,291.94236,-10.226548,-272.278387,86.60254,290.967215,6
7.938162,201.844541,-11.789897,-182.471553,36.373067,201.160381,5
7.16255,316.606763,-10.054035,-295.730355,105.655099,315.198606,6
4.993676,129.107067,-9.018615,-110.435559,34.641016,128.258362,6
5.689094,222.637811,-10.574863,-202.338175,29.444864,221.546619,4
23.621363,292.345928,-9.356885,-272.313028,93.530744,291.088459,5
25.788331,331.777796,-11.433441,-314.31526,86.60254,330.752422,4
29.255031,207.042425,-15.241354,-188.880141,22.51666,206.183328,5
23.621363,292.345928,-9.356885,-272.313028,93.530744,291.088459,5
16.516144,363.358279,-9.360695,-345.33629,90.066642,362.552875,6
16.516144,363.358279,-9.360695,-345.33629,90.066642,362.552875,6
26.393337,287.137651,-10.915038,-270.026721,79.674337,286.377281,5
5.599027,212.65427,-10.405122,-191.079845,46.765372,211.760532,6
5.076641,287.118598,-11.966739,-263.063877,51.961524,285.649819,6
13.656355,279.781631,-9.362601,-260.084749,84.87049,278.946783,6
5.07768,193.620764,-10.060444,-173.014555,43.30127,192.829216,6
15.216586,110.042384,-13.171727,-89.910757,15.588457,108.945996,6
9.15181,236.489021,-10.403044,-218.584812,64.08588,235.714794,6
15.217106,357.730846,-9.360695,-340.122817,91.798693,356.906389,6
5.337141,163.950733,-9.887585,-142.201371,34.641016,162.795455,6
9.15181,236.489021,-10.403044,-218.584812,64.08588,235.714794,6
16.430234,387.175709,-12.477694,-366.81372,95.262794,386.195369,6
6.589068,237.39142,-9.882735,-220.23026,67.549981,236.702063,5
5.508961,189.695936,-11.274612,-166.34616,76.210236,188.8455,6
11.056546,205.299982,-8.325102,-187.269333,76.210236,204.572521,7
23.013413,368.126615,-12.303103,-349.07752,79.674337,367.246733,7
5.508961,189.695936,-11.274612,-166.34616,76.210236,188.8455,6
11.577201,174.123068,-12.480985,-155.12247,32.908965,173.464888,6
8.109289,151.583891,-11.791975,-130.56199,48.497423,150.982869,7
5.166361,208.755424,-12.136826,-188.793538,72.746134,208.001981,7
22.838476,227.807982,-12.13163,-207.60361,69.282032,227.158463,5
15.217279,357.729114,-10.226548,-340.521189,105.655099,356.958351,6
5.341125,248.644554,-9.017576,-230.847732,29.444864,247.631304,6
25.613914,421.814993,-9.356192,-405.33453,91.798693,420.905667,6
5.344416,227.833963,-13.690822,-210.028481,29.444864,227.158463,5
15.910099,293.643234,-9.533727,-277.006886,27.712813,292.924433,6
12.791888,205.322499,-10.400272,-187.477179,38.105118,204.607162,6
4.300682,227.814911,-13.868531,-207.828776,79.674337,226.864015,7
13.657913,279.772971,-9.361042,-261.1413,64.08588,278.790898,6
20.591832,338.681751,-13.858658,-319.320887,90.066642,337.83651,6
5.344416,227.833963,-13.690822,-210.028481,29.444864,227.158463,5
8.630463,188.008919,-12.483237,-166.536685,24.248711,187.303974,6
15.476047,170.238078,-11.786433,-152.576356,36.373067,169.619736,6
8.630463,188.008919,-12.483237,-166.536685,24.248711,187.303974,6
13.826269,193.177359,-10.578327,-170.12203,48.497423,192.101755,8
14.174757,191.43838,-11.095864,-170.814851,25.980762,190.716114,7
31.679382,395.839427,-12.643798,-378.07205,86.60254,394.855623,6
14.696798,258.998753,-11.786259,-240.183485,50.229473,258.352698,5
4.647785,278.04958,-12.308992,-259.495852,74.478185,277.14545,6
25.095338,382.313843,-11.433614,-364.232964,72.746134,381.016537,5
15.56213,262.481908,-9.362081,-243.145292,72.746134,261.48771,6
23.879958,250.348892,-12.302584,-230.761129,86.60254,249.276752,7
18.855452,259.007414,-11.264912,-238.867127,86.60254,257.902365,7
5.345975,288.469598,-10.225162,-270.33849,67.549981,287.468473,4
9.407114,227.823571,-11.446777,-203.567931,46.765372,226.586887,7
25.180208,363.411972,-9.356885,-345.405572,83.138439,362.275747,6
4.300336,205.30691,-12.483237,-184.879103,50.229473,204.607162,4
56.967671,305.417715,-11.93331,-288.940716,60.621778,304.667737,6
15.390311,319.63612,-9.707106,-302.450712,32.908965,318.887874,5
4.821337,246.879594,-11.789031,-227.262386,46.765372,245.77801,5
16.084863,281.544859,-11.783834,-260.015467,58.889727,280.436346,6
15.911312,381.986485,-9.70572,-365.029708,90.066642,381.12046,5
15.910619,376.788601,-9.706413,-359.054132,91.798693,376.01091,5
4.990731,198.383903,-9.887585,-178.020182,51.961524,197.575036,7
56.967671,305.417715,-11.93331,-288.940716,60.621778,304.667737,6
4.089545,198.157005,-9.541695,-176.651862,83.138439,197.211305,8
4.423311,146.531498,-11.788684,-126.041337,13.856406,145.717434,5
13.642152,277.519573,-11.784354,-259.184083,57.157677,276.46995,6
13.498911,151.256533,-10.40339,-130.21558,46.765372,150.480574,7
11.440369,283.098508,-9.707972,-265.55803,60.621778,282.203038,5
17.641804,326.207521,-10.053689,-307.023326,142.028166,325.365744,6
17.521599,388.615044,-9.013419,-371.750065,112.583302,387.719573,5
13.498911,151.256533,-10.40339,-130.21558,46.765372,150.480574,7
5.476745,270.89621,-10.925776,-250.367944,103.923048,270.234567,6
13.500297,294.87299,-9.016364,-275.655886,72.746134,294.015625,6
11.941451,203.055244,-9.362774,-184.411449,31.176915,202.251573,5
19.565592,367.794061,-9.186451,-345.630739,84.87049,366.761759,6
27.156132,355.650653,-10.74114,-338.823779,95.262794,354.89721,7
4.858229,374.644322,-9.881523,-356.750505,205.248021,373.482116,3
4.402007,213.534152,-10.580232,-192.344242,48.497423,212.522634,6
4.841255,303.715109,-13.864894,-285.528576,12.124356,302.849084,4
9.513635,369.515719,-10.404949,-347.639918,71.014083,368.597732,6
17.000945,343.41025,-9.880484,-324.569001,93.530744,342.61697,5
7.487309,229.264637,-10.751186,-208.885327,60.621778,228.509463,6
28.160028,329.784206,-12.993499,-311.23221,81.406388,329.176256,6
5.700872,329.675087,-10.233995,-307.317775,67.549981,328.96841,6
9.513635,369.515719,-10.404949,-347.639918,71.014083,368.597732,6
6.030655,303.685664,-9.194072,-282.27232,60.621778,302.866404,6
5.359658,210.172241,-9.882389,-190.854678,43.30127,209.041212,6
21.575984,360.947264,-11.95652,-341.629701,74.478185,360.093363,5
13.53667,262.367592,-9.880657,-244.149882,46.765372,261.505031,5
13.536843,257.169708,-9.880484,-238.936409,43.30127,256.291558,5
4.85338,220.56801,-9.713168,-199.584215,55.425626,219.693324,6
31.59226,310.636384,-10.046241,-292.716586,83.138439,309.846569,5
5.117517,279.398848,-10.401658,-259.461211,43.30127,278.271283,4
12.80661,208.429798,-10.40287,-188.256602,53.693575,207.482366,5
7.560402,309.051558,-11.959811,-290.10119,43.30127,308.062557,6
12.930972,236.128755,-9.706932,-217.216492,39.837169,235.177859,6
4.8707,246.581681,-10.059578,-228.05913,32.908965,245.760689,6
5.240147,308.963223,-14.383989,-291.971805,48.497423,308.131839,4
5.305791,120.053638,-8.325449,-102.693292,41.569219,119.442224,6
6.900664,312.520855,-11.441754,-292.300894,51.961524,311.682543,7
5.076987,257.001699,-9.541521,-235.403025,74.478185,255.910507,8
10.072222,263.763625,-10.227414,-246.522791,95.262794,263.011915,6
13.358269,168.622074,-10.405468,-146.808626,48.497423,167.801082,6
27.606465,368.034816,-11.43396,-349.250725,117.779455,367.333335,6
13.897802,239.656942,-11.268896,-218.099838,77.942286,238.416794,6
4.144624,172.046339,-14.215114,-152.940086,69.282032,171.47303,6
26.429017,343.838066,-13.33887,-325.850718,117.779455,343.101944,6
6.115179,192.380615,-9.715766,-171.091979,83.138439,191.772665,5
4.159347,213.650199,-12.312456,-193.037063,84.87049,212.799762,6
10.310552,309.001328,-12.136826,-286.70637,96.994845,308.114518,6
7.490773,180.621722,-8.842466,-164.336981,25.980762,179.804194,5
5.498568,175.688842,-11.267683,-156.854521,32.908965,174.833209,5
4.037064,95.820515,-12.833111,-74.963159,6.928203,95.210833,4
19.672979,293.412871,-12.647089,-275.725168,57.157677,292.456779,6
4.630118,236.793862,-9.711262,-219.277632,90.066642,236.043884,5
10.537797,151.277318,-11.268723,-132.813656,57.157677,150.463254,5
19.672979,293.412871,-12.647089,-275.725168,57.157677,292.456779,6
4.213906,177.161085,-12.136653,-157.062367,34.641016,176.357413,5
4.784617,234.391508,-8.846623,-215.415159,77.942286,233.549731,6
20.259105,301.974398,-11.091014,-283.588679,76.210236,300.909187,6
6.533469,265.568422,-9.886373,-244.375048,69.282032,264.605402,7
23.792662,342.054054,-8.839175,-323.824219,91.798693,341.040804,6
4.578503,244.737047,-11.096557,-225.616938,74.478185,243.716869,7
6.012641,161.638445,-9.36797,-141.110179,57.157677,160.820917,6
4.282669,92.349485,-14.908454,-72.642211,20.78461,91.486924,5
17.140461,388.405465,-9.706326,-371.109206,140.296115,387.563689,5
11.404429,313.903032,-9.36286,-295.22806,116.047404,313.224068,6
12.080708,215.335485,-12.133362,-196.224036,53.693575,214.375928,6
21.125824,194.573392,-10.917116,-176.495977,31.176915,193.64328,6
17.020344,372.88629,-10.224816,-356.386774,96.994845,372.027193,5
15.51242,362.542483,-9.70624,-345.977149,96.994845,361.669529,5
5.049794,310.50648,-11.092919,-293.426727,86.60254,309.223031,5
4.264655,249.619698,-9.712995,-231.436629,100.458947,248.878381,5
9.997051,177.233831,-11.618943,-154.568214,57.157677,176.184208,7
19.321893,314.05372,-11.78574,-293.894381,57.157677,313.224068,6
4.597036,244.740511,-9.536499,-226.517605,69.282032,243.42242,6
19.321893,314.05372,-11.78574,-293.894381,57.157677,313.224068,6
7.400014,172.051535,-10.232263,-152.074061,57.157677,171.265184,6
37.407621,235.610871,-11.609417,-212.349429,48.497423,234.86609,6
26.585248,283.050011,-9.701217,-264.53612,72.746134,282.116436,5
11.61392,260.434624,-12.825317,-242.175344,81.406388,259.686378,5
5.481075,347.139355,-8.842985,-327.461526,22.51666,346.288918,4
18.194328,246.460438,-12.999907,-225.564977,126.439709,245.760689,6
5.0155,174.013948,-13.344239,-154.724099,29.444864,172.910632,6
5.873211,274.240801,-10.754477,-251.961431,86.60254,273.438861,7
15.387366,211.873115,-12.481331,-189.936692,64.08588,211.223596,5
4.66857,305.433304,-14.557194,-288.282536,45.033321,304.563814,5
4.909152,203.159167,-9.362947,-185.675847,43.30127,202.199611,5
4.768336,265.724307,-11.79007,-246.072458,36.373067,264.709325,6
33.359645,324.537824,-11.084779,-307.023326,72.746134,323.321924,5
5.602492,208.37264,-9.708838,-190.629512,39.837169,207.326482,5
13.345971,258.891366,-9.88083,-240.633819,38.105118,257.971647,6
17.863679,222.237707,-10.230185,-201.541432,64.08588,221.58126,8
14.385721,281.025244,-9.360695,-262.440338,60.621778,279.951372,6
19.774131,331.287626,-11.437424,-314.020811,98.726896,330.509935,6
28.905157,300.273524,-10.048666,-283.865807,96.994845,299.436944,6
14.385721,281.025244,-9.360695,-262.440338,60.621778,279.951372,6
19.774131,331.287626,-11.437424,-314.020811,98.726896,330.509935,6
23.880477,206.902129,-11.262834,-189.157269,50.229473,206.114046,5
7.957734,201.343978,-11.441235,-183.926475,15.588457,200.554163,5
28.45898,319.533929,-13.508611,-302.086981,103.923048,318.07381,6
23.880477,206.902129,-11.262834,-189.157269,50.229473,206.114046,5
28.45898,319.533929,-13.508611,-302.086981,103.923048,318.07381,6
4.681387,319.14595,-9.711955,-300.839905,67.549981,318.350938,6
7.957734,201.343978,-11.441235,-183.926475,15.588457,200.554163,5
10.445652,125.196096,-7.983369,-102.242959,41.569219,124.482492,6
4.454315,191.249586,-10.753091,-170.555043,31.176915,190.438986,6
9.320339,173.759337,-12.486181,-150.480574,53.693575,173.153119,7
26.319032,227.468501,-9.88083,-205.248021,58.889727,226.552246,7
3.105914,197.512682,-10.750493,-180.930027,79.674337,196.864895,4
3.948383,166.834598,-8.678267,-144.21055,46.765372,166.01707,6
4.27626,227.439056,-10.06512,-203.671854,65.817931,226.673489,6
7.172769,284.728368,-10.061137,-262.353736,17.320508,283.744563,6
5.200656,191.123146,-11.097942,-170.988056,39.837169,190.404345,5
9.320339,173.759337,-12.486181,-150.480574,53.693575,173.153119,7
13.053428,400.612959,-10.918155,-381.847921,58.889727,399.584121,6
21.853978,286.053387,-9.530783,-269.64567,60.621778,285.441973,5
5.013248,146.243978,-10.575209,-126.439709,22.51666,145.145858,5
13.053428,400.612959,-10.918155,-381.847921,58.889727,399.584121,6
21.537705,289.721871,-11.613747,-268.935529,71.014083,288.923395,7
21.537705,289.721871,-11.613747,-268.935529,71.014083,288.923395,7
28.29357,265.471427,-11.093266,-243.335818,58.889727,264.53612,7
28.29357,265.471427,-11.093266,-243.335818,58.889727,264.53612,7
11.942317,277.723955,-9.361908,-258.05825,74.478185,276.937604,6
24.281274,370.019746,-12.126434,-351.848801,64.08588,368.684335,5
6.031001,177.235563,-10.752571,-156.508111,64.08588,176.062965,7
21.405377,428.530154,-9.529051,-410.755849,91.798693,427.48746,6
11.995145,180.744698,-10.400272,-162.916699,46.765372,179.596348,6
6.031001,177.235563,-10.752571,-156.508111,64.08588,176.062965,7
10.653845,163.659749,-8.849048,-140.434679,36.373067,162.535648,6
21.993581,272.363257,-11.088589,-255.581417,76.210236,271.516285,5
16.413953,312.844749,-11.437424,-295.522509,107.38715,312.115556,5
21.993581,272.363257,-11.088589,-255.581417,76.210236,271.516285,5
4.923354,314.013883,-10.5785,-293.721176,86.60254,313.206748,7
10.653845,163.659749,-8.849048,-140.434679,36.373067,162.535648,6
