@relation wine-weka.filters.unsupervised.instance.Resample-S0-Z30.0-no-replacement-V-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.RandomProjection-N6-R44-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10}

@data
-1.72443,-78.357979,5.827312,-63.387863,341.027987,4.681733,5
-1.723217,-101.567459,2.018012,-84.226167,264.177412,4.749283,6
-1.732397,-71.845467,24.283006,-56.198121,206.367272,4.804709,5
-1.722005,-122.629197,8.32389,-108.083434,289.245903,4.638432,6
-1.718714,-76.054351,3.113708,-57.942296,206.019303,4.584738,7
-1.7201,-84.524079,1.224387,-66.734186,245.296673,4.886115,6
-1.718194,-74.356941,1.693946,-56.308972,276.265568,4.312807,7
-1.72391,-66.874482,14.540047,-49.127889,192.533555,4.496404,7
-1.727547,-61.920816,20.00969,-47.546527,313.931438,4.709446,6
-1.715423,-69.801648,4.51996,-49.375572,206.282748,4.699054,7
-1.722351,-91.34836,0.979648,-75.539932,217.904809,4.446174,5
-1.723737,-67.134289,9.603875,-51.067786,384.825663,4.860135,6
-1.72443,-69.022225,6.676017,-54.266884,194.901788,5.367625,7
-1.723391,-105.880266,8.790158,-90.659003,259.871707,5.088765,6
-1.723391,-105.880266,8.790158,-90.659003,259.871707,5.088765,6
-1.731185,-90.066642,27.973487,-75.122508,318.647985,4.603791,6
-1.728067,-114.817648,16.475787,-101.167356,266.920634,4.591667,5
-1.731185,-90.066642,27.973487,-75.122508,318.647985,4.603791,6
-1.73309,-123.131492,28.248709,-108.185625,357.082366,4.414998,6
-1.728933,-75.6733,23.749534,-61.352704,298.294136,4.55183,6
-1.71958,-59.565227,0.722612,-42.19449,260.247216,5.298343,6
-1.722525,-68.294763,10.176665,-50.717912,216.292443,4.880919,7
-1.71577,-61.938137,0.951589,-43.902292,161.14585,5.617041,8
-1.72443,-93.39218,14.002592,-76.781812,231.792739,5.178832,6
-1.722005,-67.324815,7.509826,-50.740428,237.272254,5.308736,7
-1.725469,-72.417044,17.136564,-55.946973,198.834583,5.211741,6
-1.713691,-44.531026,3.291936,-22.109629,200.838912,4.546633,7
-1.716116,-98.086037,3.428075,-78.638571,176.829917,4.967522,6
-1.717155,-121.659249,1.331254,-103.051827,248.009584,5.097426,5
-1.721312,-28.422954,10.385723,-11.057412,191.353163,4.738891,5
-1.728067,-114.817648,16.475787,-101.167356,266.920634,4.591667,5
-1.718541,-62.665598,7.322764,-44.101478,323.814173,5.279291,7
-1.718194,-55.356344,5.279291,-37.175006,215.215973,5.346841,8
-1.71525,-67.948353,2.38971,-47.737052,140.904585,4.744087,7
-1.713518,-43.838206,1.733263,-23.358437,123.625646,4.718106,7
-1.721139,-56.326292,1.361912,-38.785814,166.253841,5.000431,5
-1.71958,-74.911197,2.350739,-57.75177,156.466195,4.827226,8
-1.727894,-73.179147,13.427551,-58.202103,362.865683,4.688662,5
-1.718541,-36.520291,1.425131,-19.883943,103.355282,4.867063,5
-1.727547,-59.755753,21.481933,-45.532152,230.164264,5.182296,5
-1.728587,-74.64273,19.930709,-59.580816,174.41232,5.440372,6
-1.7201,-68.762417,1.744002,-52.711502,194.727717,4.740623,6
-1.716636,-88.594399,1.227851,-69.905571,145.06116,5.178832,7
-1.722351,-37.135169,1.672468,-19.776556,200.246551,4.350912,5
-1.721139,-51.389947,1.275309,-33.68146,219.692805,4.354376,5
-1.712998,-148.583979,1.863687,-126.806904,278.342297,5.036804,7
-1.718194,-62.137323,8.630809,-42.05073,162.587609,5.113014,7
-1.71958,-52.654345,0.705291,-37.088404,165.767308,4.948469,5
-1.717848,-77.162863,7.895034,-57.658239,191.185154,4.799513,7
-1.720966,-77.769081,0.703905,-63.015472,265.827537,4.863599,6
-1.722351,-57.971741,5.604224,-42.388479,212.292964,4.723303,6
-1.729972,-63.583585,23.800457,-49.358252,271.405087,4.629772,5
-1.721659,-63.704829,2.64311,-47.418355,184.759592,4.525849,5
-1.729626,-67.982994,20.96024,-52.69245,269.715991,5.227329,6
-1.721139,-64.41497,10.766947,-45.563329,144.279313,4.648824,5
-1.718368,-47.527474,0.290811,-30.109971,86.387939,4.773532,6
-1.728587,-69.039545,11.504281,-52.928009,239.466416,4.524117,5
-1.725123,-83.51949,4.302414,-68.454112,217.057143,4.534509,5
-1.720446,-64.518893,1.310643,-47.446068,218.561083,4.96579,5
-1.724949,-137.836603,11.819688,-123.614734,376.833461,4.799513,5
-1.720966,-43.872847,0.651944,-26.637209,248.155423,4.591667,5
-1.721312,-68.641174,8.445826,-51.034877,182.66,4.737159,6
-1.724949,-134.372502,11.992893,-120.13158,369.713,4.801245,5
-1.718194,-62.708899,1.217632,-45.578917,169.753103,5.516582,6
-1.726335,-79.397209,6.864637,-64.783896,284.921838,5.3122,4
-1.722351,-62.648278,2.486532,-45.805816,287.243999,5.151119,4
-1.731704,-54.906011,27.972967,-40.401817,222.613216,4.908632,6
-1.722005,-143.136679,5.829737,-127.615771,320.38298,5.353769,6
-1.731704,-54.906011,27.972967,-40.401817,222.613216,4.908632,6
-1.722525,-102.987741,0.771629,-87.892918,255.026295,4.408069,6
-1.731704,-54.906011,27.972967,-40.401817,222.613216,4.908632,6
-1.722698,-67.463379,11.527491,-51.194226,252.795587,4.491208,7
-1.722005,-143.136679,5.829737,-127.615771,320.38298,5.353769,6
-1.71958,-43.595719,0.237637,-26.540215,114.515925,4.757944,6
-1.722698,-76.487364,9.604915,-59.547907,215.423126,5.43864,5
-1.719407,-38.19172,0.445657,-23.003367,133.668769,5.107818,5
-1.717848,-55.079216,0.360613,-36.94984,117.995615,4.98311,5
-1.722525,-102.987741,0.771629,-87.892918,255.026295,4.408069,6
-1.724083,-41.551899,8.685542,-26.517698,192.440198,4.901704,5
-1.716982,-39.127028,1.937645,-18.47059,195.817524,4.063391,6
-1.729626,-101.740664,20.717753,-85.674161,360.721405,5.102622,6
-1.725989,-114.055546,13.602661,-99.416252,290.975009,4.506796,5
-1.72928,-65.956495,18.050741,-51.027949,334.561895,5.021215,7
-1.723737,-50.142871,2.173377,-33.771527,318.165955,5.130334,6
-1.72443,-75.794543,3.887415,-61.234924,274.615963,4.531045,5
-1.723217,-69.628442,6.417421,-54.240903,178.593318,5.047196,5
-1.725123,-51.407268,14.764001,-35.214325,205.814401,4.83069,6
-1.7201,-73.057903,2.125053,-54.568261,164.714741,5.048928,5
-1.721312,-53.658934,0.911405,-38.766761,308.089923,4.690394,5
-1.717155,-88.144066,2.457087,-69.929819,171.066691,4.981378,8
-1.720273,-94.725859,1.068329,-78.449777,237.613468,4.913828,6
-1.722351,-24.837609,1.499263,-9.321897,84.483203,4.707714,5
-1.716982,-39.127028,1.937645,-18.47059,195.817524,4.063391,6
-1.728587,-65.714008,23.749881,-50.828763,175.359752,4.527581,6
-1.731704,-92.456872,24.197096,-77.713656,214.025708,5.182296,7
-1.725815,-78.340658,13.291065,-63.349758,366.106004,4.7718,6
-1.730665,-107.352509,23.245507,-92.529618,232.997553,4.517189,6
-1.723044,-80.45376,7.716633,-63.559336,224.80426,4.267773,7
-1.731704,-92.456872,24.197096,-77.713656,214.025708,5.182296,7
-1.728587,-65.714008,23.749881,-50.828763,175.359752,4.527581,6
-1.721485,-42.348642,10.662678,-25.045455,150.781778,4.399409,7
-1.718194,-82.480259,1.191651,-64.818537,151.753632,4.98311,6
-1.718541,-63.445021,1.173984,-45.781567,120.246242,4.967522,7
-1.717675,-35.281875,1.451978,-17.99774,161.743581,5.350305,6
-1.717675,-35.281875,1.451978,-17.99774,161.743581,5.350305,6
-1.729626,-120.446813,25.654097,-106.197231,286.32809,4.550097,6
-1.724257,-75.69062,12.305355,-61.182963,323.754071,4.808173,5
-1.715943,-73.213788,1.280505,-52.723627,205.12799,4.832422,6
-1.718541,-41.950271,0.498484,-24.608978,88.334938,4.766604,6
-1.724776,-64.830662,10.347618,-48.906187,315.115121,5.289683,5
-1.719926,-74.443544,1.605611,-56.25701,257.8556,4.76314,6
-1.719234,-37.343015,0.77492,-19.809465,87.866245,3.988913,6
-1.724949,-88.888847,11.057586,-71.680923,281.251969,4.823761,5
-1.71577,-49.068999,0.65714,-29.94023,149.089045,4.770068,8
-1.719926,-62.076701,11.027967,-43.843402,208.029694,4.688662,8
-1.71577,-49.068999,0.65714,-29.94023,149.089045,4.770068,8
-1.718194,-45.500975,0.672036,-27.53268,368.040012,5.081837,6
-1.721659,-53.208601,0.841777,-37.467723,188.838571,4.378624,6
-1.716116,-71.135327,2.665973,-51.107623,166.792682,4.768336,7
-1.715077,-54.351754,4.728152,-33.787115,141.503701,4.56049,6
-1.716116,-71.135327,2.665973,-51.107623,166.792682,4.768336,7
-1.722178,-52.51578,9.847921,-35.300928,180.956528,4.709446,5
-1.718368,-64.501572,0.810427,-43.704838,174.634196,5.190956,6
-1.716636,-52.082768,0.8468,-31.674013,154.11459,5.045464,3
-1.729626,-94.240884,21.289329,-80.31,401.94941,4.664413,6
-1.718194,-90.049321,6.786175,-70.165378,186.372131,4.607255,7
-1.722178,-68.606532,7.959986,-50.92749,215.982059,5.156315,6
-1.721139,-98.449768,0.98086,-82.197935,257.64377,5.132067,6
-1.719926,-97.306614,1.778816,-80.443368,326.728868,4.479083,5
-1.71958,-79.08544,4.931495,-61.463555,190.83528,4.648824,5
-1.714037,-83.242362,3.724602,-61.295546,211.792748,4.643628,7
-1.728587,-64.865303,2.514938,-49.446586,268.89396,4.576078,5
-1.724083,-91.902616,1.636095,-76.884003,297.019694,5.301808,6
-1.721312,-75.205646,2.227764,-57.805464,313.445424,5.241186,7
-1.714037,-83.242362,3.724602,-61.295546,211.792748,4.643628,7
-1.722351,-56.880549,7.561441,-40.327339,218.026052,5.208277,5
-1.731878,-122.525274,29.808768,-108.492198,392.548358,3.95254,4
-1.71906,-53.035396,0.497965,-35.255894,116.302882,5.135531,7
-1.72876,-96.700397,17.791453,-80.469348,325.724452,4.660949,5
-1.719407,-57.252939,0.610201,-42.215274,255.9377,4.757944,6
-1.716636,-110.764649,1.834069,-90.678056,275.472462,5.087033,7
-1.720966,-116.116686,0.288213,-100.739539,249.684823,5.054124,5
-1.724949,-67.688546,1.773793,-51.118015,171.66165,5.710572,6
-1.722698,-64.466931,1.013943,-49.49162,262.004901,4.773532,6
-1.723044,-169.792941,10.176145,-152.964335,377.429113,5.137263,6
-1.724257,-127.669465,10.555984,-113.199913,357.584487,4.718106,6
-1.723737,-124.655697,10.972195,-109.644012,399.927414,4.775264,6
-1.722698,-69.645763,1.204468,-54.715485,260.300563,4.728499,6
-1.722698,-64.466931,1.013943,-49.49162,262.004901,4.773532,6
-1.722351,-150.186126,1.291417,-134.963131,372.071187,4.328395,6
-1.725642,-81.042657,11.62847,-63.32551,292.123013,5.021215,7
-1.716462,-83.17308,6.043125,-63.015472,190.305618,4.517189,8
-1.73257,-92.456872,23.936423,-79.061191,271.31935,4.440978,7
-1.726162,-52.117409,16.997307,-36.910003,240.246879,4.728499,5
-1.73257,-92.456872,23.936423,-79.061191,271.31935,4.440978,7
-1.721312,-57.850497,1.049969,-40.500544,206.593478,4.896508,5
-1.725989,-71.031404,8.12938,-55.964294,270.732532,5.003895,5
-1.721312,-57.850497,1.049969,-40.500544,206.593478,4.896508,5
-1.721312,-50.194832,1.257815,-35.326908,220.299196,4.891311,6
-1.73257,-92.456872,23.936423,-79.061191,271.31935,4.440978,7
-1.726162,-52.117409,16.997307,-36.910003,240.246879,4.728499,5
-1.722005,-35.610965,7.180736,-17.817607,220.457505,5.270631,6
-1.716462,-71.60298,1.505152,-51.53544,231.999545,3.924827,6
-1.716636,-65.523482,1.86871,-45.816208,280.147267,4.395945,7
-1.719407,-107.820163,14.302063,-86.99052,249.790652,4.929417,8
-1.716636,-65.523482,1.86871,-45.816208,280.147267,4.395945,7
-1.716809,-88.750283,1.678011,-69.957532,245.572242,4.624576,7
-1.715943,-82.601503,1.419069,-61.605583,178.849315,4.246989,7
-1.715077,-71.845467,1.264051,-51.06259,178.870965,4.622844,7
-1.718194,-45.102603,1.330215,-26.683975,126.089835,5.151119,6
-1.726162,-109.933265,14.607077,-94.434874,320.461616,4.361304,6
-1.719926,-41.794386,0.479778,-25.119933,128.684447,5.190956,6
-1.719926,-36.736798,6.403392,-18.775431,167.892881,3.74123,4
-1.726162,-109.933265,14.607077,-94.434874,320.461616,4.361304,6
-1.722005,-70.182699,7.596428,-52.645684,216.31444,5.066249,6
-1.71906,-98.830819,7.876501,-78.687068,272.144153,4.970986,6
-1.71958,-97.462499,6.906033,-78.562361,276.350092,4.506796,5
-1.723391,-107.309208,8.920062,-90.594917,262.059287,4.546633,6
-1.721485,-107.73356,11.961716,-88.746819,295.023505,5.164976,5
-1.724776,-83.84858,9.689439,-68.005511,356.557901,5.260238,6
-1.723737,-121.416762,12.652285,-104.382042,270.304195,4.823761,6
-1.732051,-120.741262,29.340941,-106.888319,384.016449,3.87633,5
-1.723044,-47.73532,1.637134,-30.206966,186.255737,5.005627,7
-1.71473,-80.644286,1.818653,-59.657026,172.569418,4.654021,8
-1.724776,-56.049164,1.115787,-40.82617,231.864099,4.17251,5
-1.723217,-41.794386,1.342513,-25.220392,149.226396,4.259113,6
-1.719407,-82.220452,5.174155,-64.884355,192.523856,4.796049,6
-1.720273,-88.239328,2.185502,-69.912499,317.757191,4.634968,6
-1.724257,-117.000032,10.140291,-102.852641,396.600664,4.586471,5
-1.717155,-32.233466,1.210011,-11.597812,187.212868,4.059927,6
-1.716462,-51.563153,6.995753,-30.141148,187.222568,4.89824,6
-1.719407,-54.802088,0.809387,-37.37246,306.000897,4.629772,6
-1.724776,-72.711493,10.43422,-57.708469,282.001774,4.853206,6
-1.721659,-50.766409,2.244738,-35.347693,168.012392,4.229668,5
-1.721659,-57.659971,2.452584,-42.26204,175.099944,4.243524,5
-1.717848,-66.095059,0.776305,-45.53908,171.964586,5.054124,6
-1.723391,-121.053031,2.624057,-105.088719,320.373974,5.156315,6
-1.72443,-86.290771,9.672465,-70.09956,425.68197,4.880919,5
-1.724949,-81.787439,20.324057,-64.704222,188.711958,4.56049,6
-1.718541,-103.64592,-0.055772,-87.104835,199.328217,5.161511,6
-1.7201,-39.594681,2.679309,-23.038008,250.617533,4.744087,5
-1.724949,-81.787439,20.324057,-64.704222,188.711958,4.56049,6
-1.716116,-109.067239,1.973152,-88.956397,275.482335,5.024679,8
-1.71958,-100.008614,9.815878,-80.213005,272.458174,5.021215,7
-1.721832,-84.714605,10.904819,-66.386043,267.640128,5.078373,8
-1.718887,-43.387873,0.446176,-26.39299,91.851347,4.714642,4
-1.717675,-59.288099,6.024592,-39.206702,200.273051,4.596863,7
-1.71577,-90.638219,5.680087,-69.910767,216.252779,5.052392,7
-1.72443,-86.290771,9.672465,-70.09956,425.68197,4.880919,5
-1.724257,-89.841475,1.618601,-75.119044,298.892214,5.300075,5
-1.732051,-110.296995,25.322583,-96.198102,320.845092,4.815101,6
-1.72391,-90.083963,10.036715,-75.172737,280.759027,4.761408,6
-1.718541,-72.070634,1.03542,-54.5596,219.956943,4.953665,7
-1.723564,-114.973533,8.356972,-97.559494,265.213525,5.53217,6
-1.71577,-91.885295,1.142114,-73.508236,190.57859,4.76314,7
-1.721659,-41.880989,1.257469,-26.550607,156.61723,5.007359,4
-1.715943,-85.23422,0.518403,-66.47611,236.893801,4.399409,5
-1.719407,-77.890325,0.584221,-61.113681,233.093682,5.275827,7
-1.732051,-110.296995,25.322583,-96.198102,320.845092,4.815101,6
-1.72928,-87.745694,23.887752,-73.303854,309.899223,4.465227,5
-1.721832,-57.365523,2.054039,-40.439922,190.078893,5.026411,6
-1.728587,-80.159311,12.855281,-65.187464,297.798424,3.869402,6
-1.728587,-80.159311,12.855281,-65.187464,297.798424,3.869402,6
-1.715077,-62.648278,3.359832,-42.171973,199.944828,4.835886,7
-1.716636,-70.840878,1.747466,-52.616239,216.799241,5.026411,7
-1.719753,-29.67003,1.692387,-11.506014,222.97712,4.342251,6
-1.719926,-36.580913,1.709534,-18.463662,226.470839,4.330127,6
-1.718194,-25.876839,0.637395,-9.294185,208.639376,4.735427,6
-1.720273,-82.480259,13.660338,-62.883837,253.570853,5.324324,7
-1.721659,-63.289137,4.617647,-49.025698,150.167073,4.875723,6
-1.718714,-60.864265,1.15649,-43.793173,166.582238,5.119942,6
-1.719926,-28.007262,1.449727,-9.791283,221.435768,4.463495,6
-1.717848,-40.045015,0.672382,-21.539784,237.512317,4.787388,7
-1.719234,-143.431127,0.168702,-126.96452,299.983579,4.775264,6
-1.723391,-74.3223,11.422875,-57.826248,205.215112,5.376286,6
-1.71473,-60.69106,0.987269,-40.5144,131.949363,4.969254,6
-1.717848,-40.045015,0.672382,-21.539784,237.512317,4.787388,7
-1.71958,-74.9978,8.49952,-56.161747,134.091563,4.78912,6
-1.729626,-75.604018,21.393252,-61.331919,336.205957,4.555294,7
-1.721139,-68.658494,2.539706,-51.261776,212.158384,4.752747,8
-1.721312,-38.607413,10.247159,-19.63626,113.156265,4.439246,5
-1.722005,-32.579876,10.904645,-16.075164,193.946736,4.969254,4
-1.722351,-38.590092,10.436645,-21.383899,144.003397,4.614183,8
-1.719926,-47.129102,4.844546,-29.006655,125.816171,3.746426,6
-1.729626,-75.604018,21.393252,-61.331919,336.205957,4.555294,7
-1.720273,-68.242802,0.704598,-50.870332,193.059926,4.797781,6
-1.71958,-74.9978,8.49952,-56.161747,134.091563,4.78912,6
-1.71906,-65.817931,5.901963,-46.341019,259.543483,4.321467,8
-1.720273,-53.494389,0.384169,-38.662838,101.178094,5.26197,5
-1.720619,-44.634949,0.929418,-28.674101,212.952876,4.858403,6
-1.732224,-79.587735,26.153794,-62.480269,622.625673,4.272969,3
-1.717502,-65.229033,1.296267,-47.38891,167.578687,4.693858,7
-1.728067,-79.241324,16.025454,-63.001616,375.113188,4.652288,4
-1.722351,-56.308972,11.077504,-38.742512,203.104435,4.801245,6
-1.71473,-80.505722,0.398372,-59.400682,232.242033,4.7718,6
-1.717675,-79.76094,0.620594,-61.50166,259.980307,4.541437,5
-1.718714,-66.198982,0.498311,-49.618059,128.93265,4.075516,7
-1.71958,-47.423551,1.259547,-31.885323,142.550899,5.007359,5
-1.718714,-30.67462,0.688837,-14.310204,196.162202,4.742355,4
-1.71958,-47.423551,1.259547,-31.885323,142.550899,5.007359,5
-1.732917,-103.29951,30.154139,-89.458692,409.022932,4.054731,5
-1.723564,-132.103515,10.972369,-116.549699,355.044608,5.092229,5
-1.71958,-47.094461,1.242227,-29.952355,192.40625,4.96579,5
-1.717155,-79.708978,7.774483,-59.513266,206.722689,4.988306,6
-1.724257,-82.913272,21.537186,-64.63494,262.427348,4.889579,6
-1.718887,-77.942286,6.335149,-57.808928,213.160722,4.977914,6
-1.716636,-81.285144,0.829479,-61.24012,150.771732,5.23599,6
-1.717675,-50.298755,0.637914,-31.895716,249.426921,4.875723,6
-1.720273,-104.459984,10.040352,-85.275789,288.087161,5.137263,6
-1.724257,-82.913272,21.537186,-64.63494,262.427348,4.889579,6
-1.719753,-34.467811,0.878323,-19.696882,228.916322,4.56915,5
-1.724257,-82.913272,21.537186,-64.63494,262.427348,4.889579,6
-1.726508,-91.556206,18.261358,-77.493685,250.866428,3.912703,5
-1.718887,-77.942286,6.335149,-57.808928,213.160722,4.977914,6
-1.716462,-93.496103,3.341126,-73.380065,239.468149,5.099158,6
-1.722698,-64.934585,6.262056,-47.409695,219.046577,4.967522,6
-1.71958,-71.412455,4.810252,-50.835691,209.305869,5.074909,6
-1.717675,-50.298755,0.637914,-31.895716,249.426921,4.875723,6
-1.7201,-50.229473,0.011951,-33.750742,272.761802,5.151119,5
-1.720273,-104.459984,10.040352,-85.275789,288.087161,5.137263,6
-1.71525,-72.832736,3.913915,-52.585063,156.318105,4.797781,7
-1.71958,-42.539168,1.467393,-26.576588,94.980124,4.929417,5
-1.719753,-34.467811,0.878323,-19.696882,228.916322,4.56915,5
-1.724776,-83.623413,23.424602,-64.685169,259.360406,4.83935,7
-1.716636,-29.773953,0.985364,-10.787212,71.739986,5.061052,5
-1.721312,-85.90972,8.844198,-68.315548,212.065026,4.794317,6
-1.722005,-38.53813,4.946391,-23.249318,137.72783,4.446174,4
-1.722525,-48.705269,0.667706,-31.852414,246.270778,5.317396,6
-1.725469,-86.342733,14.815616,-69.857073,308.700298,5.002163,5
-1.718194,-35.143311,1.243612,-17.753521,169.120905,4.849742,6
-1.719407,-87.087515,6.629078,-67.958745,263.841048,4.770068,6
-1.723044,-52.896832,2.018186,-35.392726,203.912263,4.998699,6
-1.722525,-48.705269,0.667706,-31.852414,246.270778,5.317396,6
-1.722005,-62.094021,1.655494,-45.989413,206.020862,4.880919,6
-1.723737,-116.463096,2.710313,-100.050183,315.335784,4.946737,6
-1.722005,-38.53813,4.946391,-23.249318,137.72783,4.446174,4
-1.727201,-133.783604,21.759408,-118.638552,379.307349,4.648824,6
-1.717848,-66.017117,0.507837,-49.224884,195.395769,5.421319,6
-1.720966,-88.265309,14.456389,-68.151003,300.234726,4.820297,8
-1.721312,-98.744217,15.40867,-78.548504,330.377953,4.815101,7
-1.71473,-81.111939,0.831384,-61.376952,208.930361,4.666145,7
-1.717155,-61.02015,1.86819,-40.493616,137.993181,4.816833,6
-1.715423,-45.882026,2.805229,-25.213464,259.54331,4.612451,6
-1.721659,-63.75679,14.715504,-45.535616,218.037484,4.676537,7
-1.721312,-76.03703,1.569584,-59.461304,280.633454,4.711178,5
-1.720446,-44.860116,0.87763,-30.009512,200.431707,4.85667,5
-1.716289,-62.769521,6.874683,-42.090567,205.233991,5.142459,7
-1.722005,-62.405791,20.742694,-42.149456,208.416288,5.066249,8
-1.722525,-84.21231,1.187321,-68.327672,211.731953,4.487744,7
-1.725123,-119.061173,11.715592,-103.2233,266.375558,4.544901,6
-1.730492,-103.212908,23.747975,-87.26072,285.059363,5.490601,6
-1.722005,-34.329247,1.707456,-18.046237,239.738695,4.868795,5
-1.720619,-44.981359,4.220315,-26.791362,205.527574,4.420194,6
-1.721485,-68.900981,14.940843,-50.72484,221.667689,4.683465,7
-1.721139,-102.156357,15.807215,-83.569719,268.368629,4.782192,6
-1.721659,-63.75679,14.715504,-45.535616,218.037484,4.676537,7
-1.719234,-76.807793,0.8009,-60.155857,225.900302,4.17251,6
-1.723564,-109.77738,15.285175,-92.306184,254.764062,4.723303,6
-1.723737,-108.010688,14.800028,-90.572401,270.350961,4.725035,6
-1.720792,-58.491356,12.187576,-38.633393,152.244668,4.737159,6
-1.721312,-76.03703,1.569584,-59.461304,280.633454,4.711178,5
-1.720446,-44.860116,0.87763,-30.009512,200.431707,4.85667,5
-1.719407,-44.66959,1.069195,-27.00094,274.844767,4.608987,5
-1.731531,-85.719194,30.068922,-71.616837,264.566777,5.078373,6
-1.718194,-75.915787,0.654715,-58.028898,248.19422,4.584738,6
-1.72876,-96.007576,20.389529,-82.104404,260.155937,4.567418,5
-1.722178,-63.912675,12.827049,-45.48885,289.524936,4.913828,7
-1.721832,-124.482492,12.013331,-106.089844,351.164814,5.003895,7
-1.720966,-73.681441,7.389622,-56.312436,175.293241,4.725035,6
-1.719234,-27.314441,0.237984,-10.898064,28.37896,4.534509,5
-1.720966,-72.26116,0.496059,-56.066485,244.675732,4.78046,6
-1.731358,-91.486924,25.600404,-77.294499,295.359003,4.770068,6
-1.718887,-64.847982,0.809907,-47.688555,170.304588,4.671341,6
-1.719234,-27.314441,0.237984,-10.898064,28.37896,4.534509,5
-1.722525,-77.266787,6.920409,-61.342311,261.038243,4.700786,6
-1.71525,-76.972338,2.02598,-56.404235,167.06548,4.806441,6
-1.720273,-47.025179,1.137611,-30.08399,198.947166,4.608987,6
-1.72391,-80.401798,7.594523,-63.096879,260.715735,4.764872,6
-1.720966,-92.682039,0.686585,-78.267912,214.04961,5.026411,6
-1.725469,-61.834214,11.957732,-44.293735,260.96671,4.948469,7
-1.726335,-94.171602,15.992545,-78.884522,304.738232,4.392481,6
-1.72391,-80.401798,7.594523,-63.096879,260.715735,4.764872,6
-1.718194,-41.829027,0.620074,-24.757934,83.980215,4.617647,4
-1.716462,-78.808312,1.920844,-58.001185,259.249901,4.854938,6
-1.724776,-34.329247,2.2243,-18.01506,180.647357,4.761408,5
-1.716462,-78.808312,1.920844,-58.001185,259.249901,4.854938,6
-1.724776,-34.329247,2.2243,-18.01506,180.647357,4.761408,5
-1.721312,-67.394097,4.669955,-51.036609,190.45596,4.631504,6
-1.731358,-77.976927,29.843928,-62.984296,262.862266,4.669609,5
-1.727547,-101.151767,12.994884,-85.779816,315.44525,5.187492,6
-1.722525,-77.249466,7.457345,-61.352704,262.780686,4.828958,5
-1.727547,-101.151767,12.994884,-85.779816,315.44525,5.187492,6
-1.724603,-104.061613,10.780804,-87.359447,281.514894,5.374554,6
-1.7201,-53.762857,4.099591,-36.901342,189.656273,4.945005,5
-1.72391,-123.547184,2.72746,-106.879659,306.403772,5.062785,6
-1.7201,-51.14746,1.172425,-35.316516,119.828644,5.074909,6
-1.722698,-46.69609,2.503506,-30.362851,212.045627,4.815101,4
-1.72824,-110.712688,19.194933,-94.628864,282.725771,5.102622,5
-1.730146,-101.654062,22.016271,-87.41314,320.198863,4.766604,4
-1.732744,-38.434207,25.477775,-23.216409,191.57244,4.808173,5
-1.72824,-110.712688,19.194933,-94.628864,282.725771,5.102622,5
-1.72443,-105.568497,12.218579,-90.716161,353.287442,4.910364,6
-1.72443,-105.568497,12.218579,-90.716161,353.287442,4.910364,6
-1.728933,-94.223564,22.173368,-80.299607,275.498616,4.605523,5
-1.719234,-65.696687,1.346496,-47.534402,201.674107,5.03334,6
-1.716462,-73.023262,0.604486,-53.333308,275.193428,3.962932,6
-1.722525,-102.675972,9.570447,-85.559846,270.186936,5.095693,6
-1.717502,-61.470483,0.72469,-43.930005,182.82593,4.792585,6
-1.72391,-33.497863,11.197189,-16.535889,96.894906,4.473887,6
-1.721312,-79.864863,5.362776,-64.697294,225.76728,4.498136,6
-1.72443,-107.265907,11.387195,-92.4638,348.106878,4.946737,6
-1.717155,-53.814819,1.625703,-35.217789,153.501964,4.809905,6
-1.721312,-79.864863,5.362776,-64.697294,225.76728,4.498136,6
-1.725123,-113.206841,12.720181,-96.083786,374.590628,4.513724,6
-1.722005,-83.294323,3.837878,-68.073061,227.931304,5.088765,5
-1.71577,-97.306614,1.782973,-76.953285,178.261976,4.574346,6
-1.720792,-92.335629,7.095346,-76.799133,196.64579,5.196152,7
-1.726508,-96.648435,19.058101,-80.387942,355.605273,4.638432,7
-1.71577,-97.306614,1.782973,-76.953285,178.261976,4.574346,6
-1.721832,-49.952345,7.735166,-33.428581,161.243711,4.884383,6
-1.718021,-67.619264,4.274875,-49.004913,139.403936,4.740623,7
-1.71958,-90.863385,1.120983,-73.378332,196.341469,5.014287,7
-1.724776,-87.485886,19.042513,-69.810308,215.295301,4.910364,5
-1.724603,-120.654659,11.508265,-106.269977,347.190797,4.737159,6
-1.721139,-45.033321,1.396553,-30.232947,239.453772,4.78912,6
-1.728933,-105.880266,21.948201,-92.552135,412.285596,4.685197,6
-1.72443,-45.171885,1.601108,-29.947158,213.710128,4.919024,5
-1.724603,-42.019553,12.374291,-28.275729,283.745776,4.823761,6
-1.724083,-54.143908,8.737504,-38.636857,194.513463,5.287951,6
-1.719926,-97.566422,0.306573,-80.490133,213.845921,4.536241,7
-1.724083,-80.43644,9.811375,-64.939781,270.353039,5.000431,6
-1.729799,-107.352509,16.66458,-90.745606,324.570213,5.054124,6
-1.72443,-45.171885,1.601108,-29.947158,213.710128,4.919024,5
-1.71958,-43.820885,4.689008,-24.756202,175.085742,5.017751,6
