@relation wine-weka.filters.unsupervised.instance.Resample-S0-Z30.0-no-replacement-V-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.RandomProjection-N6-R43-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10}

@data
-20.682245,-225.166605,-222.429965,81.908683,11.549315,-177.708413,7
-21.051519,-232.094808,-229.583335,41.361373,10.657309,-227.487553,6
-21.056542,-235.55891,-233.030116,48.272256,10.652112,-224.006131,6
-17.94751,-218.238402,-214.42789,38.694015,7.527493,-215.813531,6
-33.862979,-263.271723,-272.139823,95.141551,23.479681,-206.460456,7
-19.487304,-159.348674,-159.314033,76.054351,9.621542,-116.60166,6
-18.79916,-176.669182,-173.309004,73.837326,8.060964,-139.08368,6
-20.87814,-230.362757,-227.539515,39.369515,10.657309,-227.193104,6
-20.008997,-247.683265,-244.219164,52.481139,8.930454,-233.497769,7
-17.224206,-311.769145,-308.027916,157.530021,4.785656,-193.366152,6
-28.646388,-213.042249,-219.814568,84.472118,20.0329,-159.608482,6
-21.89139,-140.296115,-137.074501,71.25657,12.766947,-104.737112,6
-20.008997,-247.683265,-244.219164,52.481139,8.930454,-233.497769,7
-28.132316,-143.760217,-148.107665,87.018233,17.606296,-94.344807,6
-36.462094,-346.410162,-363.834593,88.317271,25.374544,-292.543381,7
-21.044937,-221.702503,-219.727965,80.748209,10.316095,-177.448605,8
-29.876491,-126.439709,-132.848297,54.611562,15.860389,-117.121276,5
-28.015575,-202.649944,-209.145135,44.236578,18.586637,-192.101755,4
-28.301017,-155.884573,-162.449045,52.896832,15.702773,-143.465768,8
-24.317993,-135.099963,-136.295078,58.733843,13.626044,-114.159469,6
-36.462094,-346.410162,-363.834593,88.317271,25.374544,-292.543381,7
-18.787209,-204.381995,-201.021817,81.908683,6.685716,-161.808186,6
-28.132316,-143.760217,-148.107665,87.018233,17.606296,-94.344807,6
-26.747195,-268.467875,-269.940118,77.439992,16.393861,-229.184963,8
-15.839258,-109.119201,-104.685151,64.527553,7.208795,-75.378851,5
-17.929497,-221.702503,-218.134479,55.823998,8.062697,-199.151202,6
-44.352452,-634.796621,-656.464577,95.297435,30.991585,-582.332802,3
-19.82921,-178.401233,-175.855118,78.184773,8.244562,-138.200334,7
-33.009944,-389.711432,-401.731864,96.336666,17.569923,-337.749907,4
-29.354104,-214.7743,-221.633221,70.633032,16.901352,-184.411449,6
-22.092308,-242.487113,-238.936409,93.149692,11.180388,-189.936692,6
-19.832501,-270.199926,-266.683863,92.491513,8.587508,-216.1253,5
-18.257028,-140.296115,-137.005219,79.847542,5.65861,-99.956652,7
-17.594519,-150.68842,-147.570729,57.95442,8.571919,-123.512543,5
-17.590188,-206.114046,-202.649944,43.613039,7.01827,-198.770151,4
-17.594519,-150.68842,-147.570729,57.95442,8.571919,-123.512543,5
-45.207392,-420.888346,-446.626621,118.749403,32.041208,-340.815637,5
-27.115082,-363.73067,-370.433706,143.223281,17.753521,-252.151957,5
-18.990551,-202.649944,-199.601535,60.032881,8.041912,-179.786874,5
-28.663016,-216.506351,-220.074376,91.764052,18.117251,-163.28043,6
-40.421736,-273.664028,-290.742049,97.306614,28.521681,-216.8008,6
-27.195969,-225.166605,-227.245066,92.283667,14.386414,-175.474067,6
-21.601964,-159.348674,-155.572804,92.404911,12.188442,-102.935779,6
-19.855018,-259.807621,-256.291558,62.856124,8.564991,-235.004654,6
-29.692201,-297.912739,-303.801712,116.60166,19.336615,-218.602132,6
-40.421736,-273.664028,-290.742049,97.306614,28.521681,-216.8008,6
-16.376714,-239.023011,-235.714794,47.596756,5.459424,-226.379041,5
-40.421736,-273.664028,-290.742049,97.306614,28.521681,-216.8008,6
-33.72684,-259.807621,-274.010438,103.28219,23.263174,-189.070666,5
-27.195969,-225.166605,-227.245066,92.283667,14.386414,-175.474067,6
-24.167305,-249.415316,-248.358765,105.845625,13.433786,-181.951937,6
-24.514408,-230.362757,-232.545141,78.271376,12.387627,-190.820037,6
-26.079835,-221.702503,-222.25676,86.030964,12.903779,-179.232618,6
-19.855018,-259.807621,-256.291558,62.856124,8.564991,-235.004654,6
-17.408669,-282.324282,-277.717026,62.128662,6.851993,-254.265059,5
-29.692201,-297.912739,-303.801712,116.60166,19.336615,-218.602132,6
-24.837089,-166.276878,-166.051711,85.320823,14.150855,-120.34289,7
-18.105474,-103.923048,-101.169088,53.953383,8.407375,-83.259682,5
-16.376714,-239.023011,-235.714794,47.596756,5.459424,-226.379041,5
-43.021024,-270.199926,-289.009998,97.930153,31.464435,-212.990288,7
-20.457079,-83.138439,-80.020747,43.526437,8.483585,-79.951465,5
-27.269754,-221.702503,-226.36172,97.895512,16.735075,-159.86829,6
-21.066588,-147.224319,-148.28087,50.523922,10.639988,-131.064285,4
-18.282662,-256.34352,-252.60229,60.69106,7.361216,-230.79577,6
-31.924814,-318.697349,-328.188987,100.961242,21.255728,-255.286969,5
-19.135697,-180.133284,-176.92899,49.571294,7.551742,-170.277915,6
-26.242821,-275.396078,-278.18468,101.047844,14.126606,-215.934774,6
-20.370996,-214.7743,-212.487993,65.939174,8.563259,-186.870962,6
-18.282662,-256.34352,-252.60229,60.69106,7.361216,-230.79577,6
-18.799333,-214.7743,-211.881775,73.352352,8.923526,-174.919811,6
-20.526188,-323.893501,-321.780399,127.219132,10.485836,-229.652617,6
-21.066588,-147.224319,-148.28087,50.523922,10.639988,-131.064285,4
-37.839768,-387.979381,-405.507735,145.007294,28.156218,-274.668617,6
-18.079493,-202.649944,-198.40642,75.578037,9.993933,-156.854521,6
-35.228874,-311.769145,-321.936284,102.641331,22.979118,-251.805546,8
-36.262562,-341.214009,-352.420378,112.254213,24.716365,-270.165285,7
-21.397756,-218.238402,-214.895544,92.993808,11.18212,-163.124545,7
-23.122185,-148.956369,-146.60078,74.564787,11.360521,-116.134007,6
-24.513022,-268.467875,-266.527978,58.214228,14.474749,-249.831008,6
-33.490934,-228.630707,-239.559947,76.677889,22.291494,-190.387025,7
-18.786169,-292.716586,-290.378318,90.465014,5.992896,-242.071421,5
-16.351772,-209.578148,-206.23529,56.707343,6.522903,-185.727808,5
-28.142535,-214.7743,-217.077928,75.205646,17.945778,-178.903528,7
-41.657208,-218.238402,-234.762166,74.460864,31.098972,-181.865335,8
-17.920664,-225.166605,-222.499247,99.922011,3.566293,-167.437352,7
-28.661977,-277.128129,-284.541307,132.363323,16.724683,-181.588207,6
-40.462266,-294.448637,-313.414594,114.956212,30.206966,-212.626557,6
-18.82185,-251.147367,-248.670534,47.977807,6.476138,-241.240036,5
-23.293658,-218.238402,-218.550171,60.136804,9.626738,-200.987176,6
-33.671241,-232.094808,-243.197254,81.752798,22.630976,-188.481769,7
-34.878827,-278.86018,-290.79401,115.077456,23.848608,-202.303534,6
-33.490934,-228.630707,-239.559947,76.677889,22.291494,-190.387025,7
-18.786516,-235.55891,-232.371936,88.655021,7.726679,-183.025809,6
-33.327948,-266.735824,-278.132719,124.170722,20.720524,-183.06045,6
-32.809892,-282.324282,-293.201561,122.473313,20.199177,-200.380958,6
-32.634435,-164.544827,-172.789389,73.248429,19.684757,-134.874796,6
-18.786169,-292.716586,-290.378318,90.465014,5.992896,-242.071421,5
-16.351772,-209.578148,-206.23529,56.707343,6.522903,-185.727808,5
-19.829037,-284.056332,-280.852038,56.25701,9.455265,-263.548851,5
-44.846779,-273.664028,-299.419623,97.202691,35.001283,-207.551648,6
-19.476911,-270.199926,-266.649222,100.510908,-3.528187,-231.332706,6
-35.054803,-270.199926,-286.585127,108.651547,24.184625,-194.717152,5
-31.770488,-301.376841,-310.037095,78.461902,19.334883,-264.155069,7
-30.925594,-361.998619,-369.89677,137.750001,19.487304,-263.046556,7
-25.693934,-185.329436,-188.377846,86.290771,14.673934,-136.087232,6
-17.208618,-41.569219,-38.261002,42.62577,3.415604,-40.703194,5
-17.400875,-256.34352,-252.654251,86.550579,4.953665,-208.677481,6
-40.953302,-304.840942,-326.006603,103.247549,30.234679,-233.792218,6
-18.956603,-180.133284,-176.790426,76.885735,8.076553,-139.395449,6
-17.208618,-41.569219,-38.261002,42.62577,3.415604,-40.703194,5
-23.624307,-270.199926,-272.919246,89.096694,13.624312,-214.912864,6
-23.615993,-176.669182,-174.001824,89.495065,12.94708,-127.340375,6
-18.77162,-211.310199,-208.660161,61.574406,5.662074,-190.490948,6
-25.730827,-271.931977,-275.430719,93.877154,13.594867,-216.904723,6
-15.637648,-223.434554,-220.160978,104.234818,5.504457,-149.857036,6
-30.589403,-270.199926,-277.422578,73.733403,20.166268,-232.060167,7
-32.284215,-315.233247,-327.219039,107.127342,20.722256,-244.271125,6
-25.730827,-271.931977,-275.430719,93.877154,13.594867,-216.904723,6
-18.262744,-96.994845,-93.600026,57.711933,4.614183,-82.012606,4
-23.628637,-270.199926,-267.61917,92.456872,11.720788,-219.572081,6
-19.33523,-193.98969,-191.997832,50.264114,5.093961,-186.12618,5
-23.628637,-270.199926,-267.61917,92.456872,11.720788,-219.572081,6
-19.33523,-193.98969,-191.997832,50.264114,5.093961,-186.12618,5
-21.910789,-202.649944,-203.273483,81.891362,8.757249,-160.855558,6
-45.546701,-273.664028,-299.627469,91.053911,33.955124,-218.325004,5
-29.371425,-325.625552,-333.73155,114.003584,18.091271,-246.626714,6
-24.15085,-271.931977,-275.032348,89.096694,14.136999,-216.073338,5
-29.371425,-325.625552,-333.73155,114.003584,18.091271,-246.626714,6
-28.348995,-290.984536,-296.977431,115.90884,17.904209,-209.352981,6
-21.567323,-200.917894,-200.813971,67.567302,9.621542,-171.732838,5
-20.711344,-315.233247,-313.102824,134.597668,10.473711,-213.787031,6
-17.765472,-128.17176,-124.846222,62.05938,8.573651,-97.670345,6
-19.841335,-221.702503,-219.087107,60.206086,9.093267,-197.973407,4
-36.456552,-290.984536,-305.395198,121.243557,26.940318,-201.056458,5
-37.17518,-330.821704,-348.453981,114.973533,25.526965,-250.956842,4
-41.474996,-206.114046,-227.279707,55.702754,26.074293,-194.214857,5
-36.456552,-290.984536,-305.395198,121.243557,26.940318,-201.056458,5
-27.798376,-361.998619,-369.948732,116.792186,18.281796,-276.175501,6
-27.798376,-361.998619,-369.948732,116.792186,18.281796,-276.175501,6
-36.790145,-285.788383,-303.940276,107.213945,25.740007,-212.245506,5
-20.340165,-211.310199,-208.105905,77.924966,9.810336,-169.585095,6
-21.714721,-285.788383,-282.532128,85.771156,9.650987,-240.893626,6
-27.448675,-278.86018,-284.160255,113.414687,17.940582,-198.441061,6
-18.975309,-192.25764,-188.914782,73.265749,8.752053,-154.031278,6
-29.181072,-109.119201,-116.341853,47.925846,15.860389,-102.156357,6
-21.223165,-235.55891,-237.031153,92.300988,10.657309,-177.639131,6
-26.934083,-356.802466,-363.834593,118.541557,17.414039,-269.628349,6
-21.088758,-162.812776,-160.197379,65.696687,10.622668,-133.541117,6
-21.223165,-235.55891,-237.031153,92.300988,10.657309,-177.639131,6
-30.743902,-386.24733,-394.76902,127.686786,18.106859,-299.003931,6
-19.665358,-237.290961,-236.528858,95.713128,9.616346,-175.716554,5
-22.933046,-188.793538,-186.420628,110.608765,11.551047,-119.407583,6
-23.290021,-204.381995,-207.083995,102.381523,14.826355,-131.5839,7
-36.115338,-367.194771,-382.280934,110.574124,23.645958,-295.349304,7
-22.933046,-188.793538,-186.420628,110.608765,11.551047,-119.407583,6
-24.847828,-173.205081,-176.807746,64.466931,12.228279,-148.246229,6
-23.443481,-150.68842,-150.982869,81.47567,11.557975,-109.604175,7
-19.298857,-207.846097,-204.797687,104.511946,7.040787,-142.461179,7
-37.306989,-226.898656,-241.725011,101.757985,25.054115,-165.185686,5
-26.585767,-356.802466,-364.0944,133.090784,16.203335,-256.897776,6
-17.097593,-247.683265,-244.877343,55.56419,7.85485,-222.551208,6
-36.107717,-420.888346,-438.485982,117.415724,26.59564,-333.887434,6
-17.414732,-226.898656,-224.248618,61.106752,3.550704,-206.59902,5
-26.758973,-292.716586,-300.6667,54.161229,17.069361,-270.026721,6
-24.868093,-204.381995,-208.781404,66.1297,14.284223,-171.732838,6
-18.266208,-226.898656,-223.27867,112.860431,4.262577,-156.612034,7
-26.226021,-278.86018,-284.090973,91.504244,16.736807,-219.156389,6
-34.033586,-337.749907,-350.030148,122.940966,20.008651,-256.68993,6
-17.414732,-226.898656,-224.248618,61.106752,3.550704,-206.59902,5
-24.359909,-187.061487,-187.598423,58.110305,11.679219,-170.641646,6
-28.322322,-169.740979,-177.985541,66.233623,16.373076,-141.369987,6
-24.359909,-187.061487,-187.598423,58.110305,11.679219,-170.641646,6
-30.741131,-192.25764,-197.609677,81.406388,20.020775,-149.30278,8
-29.000073,-190.525589,-196.587767,57.521407,17.776037,-170.970735,7
-43.384235,-394.907584,-418.757924,116.445776,30.574161,-316.584247,6
-27.795605,-258.07557,-264.640043,81.337106,15.860389,-214.947505,5
-17.231481,-277.128129,-273.785271,104.685151,4.776996,-210.409532,6
-37.135516,-381.051178,-398.440968,101.775305,24.873982,-315.493055,5
-28.854581,-261.539672,-268.866247,100.805357,19.305438,-193.366152,6
-37.328986,-249.415316,-265.367504,117.831416,24.856661,-170.641646,7
-32.82548,-258.07557,-268.866247,117.173237,21.394292,-178.124105,7
-17.427029,-287.520434,-283.96973,95.332076,7.000949,-224.750913,4
-27.371253,-226.898656,-228.40554,81.47567,15.772055,-187.113449,7
-36.162103,-361.998619,-378.764871,109.534893,26.541947,-283.259589,6
-18.968035,-204.381995,-200.502201,83.1904,6.332378,-161.894789,4
-68.31676,-304.840942,-354.117788,89.460424,56.199853,-251.961431,6
-26.77127,-318.697349,-326.127847,60.067522,16.884031,-290.984536,5
-18.277293,-245.951215,-242.850844,77.405351,6.328914,-206.495097,5
-31.459932,-280.592231,-288.455741,91.660129,19.468251,-228.717309,6
-26.939625,-381.051178,-388.98397,116.497737,17.0607,-296.163368,5
-27.804612,-375.855025,-383.718536,119.208397,17.928458,-289.165882,5
-19.495271,-197.453792,-194.821075,81.908683,9.444873,-151.190715,7
-68.31676,-304.840942,-354.117788,89.460424,56.199853,-251.961431,6
-19.996353,-197.453792,-193.27955,113.657174,10.329951,-119.026531,8
-18.786169,-145.492268,-141.595154,46.098532,6.858921,-138.546744,5
-26.93287,-277.128129,-283.190307,87.087515,14.989168,-227.626117,6
-29.331241,-150.68842,-156.057778,78.513863,18.830856,-109.638816,7
-23.801669,-282.324282,-285.961588,87.970861,13.619115,-227.05454,5
-31.610793,-325.625552,-335.325036,171.265184,21.397756,-189.157269,6
-29.01341,-387.979381,-397.730827,138.39086,19.837178,-280.089936,5
-29.331241,-150.68842,-156.057778,78.513863,18.830856,-109.638816,7
-20.680687,-270.199926,-267.930939,135.584937,9.644059,-172.893312,6
-27.800455,-294.448637,-300.060482,101.23837,18.628206,-226.275118,6
-25.702941,-202.649944,-206.754905,59.617189,16.222388,-176.444016,5
-36.286118,-367.194771,-378.037409,115.978122,26.940318,-286.238716,6
-38.895626,-355.070416,-374.607949,123.096851,27.96396,-266.389414,7
-17.313753,-374.122974,-370.658873,232.475859,7.290202,-173.880581,3
-20.338607,-213.042249,-209.630109,79.864863,9.640595,-170.745569,6
-17.762008,-303.108891,-300.32029,44.479065,3.723909,-300.6667,4
-26.062688,-368.926822,-370.520309,103.143626,15.519175,-303.836353,6
-30.921437,-342.94606,-352.212532,122.551255,20.874676,-255.00984,5
-22.591485,-228.630707,-228.197694,91.816013,11.715592,-174.278952,6
-41.470146,-329.089653,-349.562494,113.466648,28.334619,-256.447443,6
-22.943784,-329.089653,-326.803346,100.303062,12.578153,-267.220799,6
-26.062688,-368.926822,-370.520309,103.143626,15.519175,-303.836353,6
-22.258931,-303.108891,-301.065071,91.331039,12.915903,-247.042407,6
-19.136737,-209.578148,-206.737584,71.966711,9.105391,-171.403748,6
-35.396364,-360.266568,-374.053692,105.707061,23.325528,-293.409407,5
-26.089188,-261.539672,-267.151517,74.807274,16.007614,-220.178299,5
-26.087283,-256.34352,-261.955364,71.291211,16.009346,-218.446248,5
-20.512505,-219.970453,-216.662236,86.048284,10.678093,-169.533133,6
-44.351239,-310.037095,-333.41978,111.301585,34.111009,-232.198731,5
-19.669862,-278.86018,-275.984976,73.802685,9.091535,-241.413242,4
-27.614259,-207.846097,-212.799762,83.987144,17.083217,-160.145418,5
-20.898925,-308.305044,-307.923993,73.733403,8.727804,-272.468913,6
-26.610016,-235.55891,-240.581857,68.502609,16.698702,-200.969855,6
-18.103222,-245.951215,-243.179933,61.557086,7.891223,-218.896581,6
-16.895463,-308.305044,-305.77625,79.795581,2.338269,-269.870836,4
-17.753001,-119.511506,-116.774865,67.757828,9.278596,-81.666196,6
-21.563859,-311.769145,-310.279582,83.415567,9.969684,-266.302812,7
-21.042339,-256.34352,-253.364392,104.944958,11.362253,-186.784359,8
-22.462621,-263.271723,-265.540709,122.975607,12.013504,-173.880581,6
-29.863327,-168.008928,-173.499529,80.817491,19.340079,-125.487081,6
-40.783561,-367.194771,-386.281971,148.410773,29.193716,-255.789263,6
-29.690988,-239.023011,-245.085189,109.881303,18.297385,-167.956967,6
-18.252525,-171.47303,-168.286056,103.108985,3.930023,-112.51402,6
-38.722074,-342.94606,-361.02867,149.250818,25.192679,-233.619013,6
-23.279456,-192.25764,-191.149127,115.57109,13.456303,-115.042815,5
-19.484879,-213.042249,-209.768673,117.866057,7.030394,-136.485604,6
-27.105209,-308.305044,-310.57403,131.376054,14.822891,-218.84462,6
-18.805222,-180.133284,-180.064002,51.268704,9.782623,-158.881021,5
-18.809033,-174.937132,-172.442978,62.71756,7.354288,-148.748523,5
-19.903342,-95.262794,-92.04118,41.170848,6.95938,-97.341255,4
-31.772394,-292.716586,-304.44257,87.27804,18.979813,-243.716869,6
-16.177008,-235.55891,-232.094808,117.121276,6.00502,-150.549856,5
-23.826091,-150.68842,-153.563625,86.948951,12.384163,-100.58019,5
-31.772394,-292.716586,-304.44257,87.27804,18.979813,-243.716869,6
-19.314272,-176.669182,-173.066517,67.116969,7.025198,-149.787754,5
-18.643102,-233.826859,-230.882373,105.724381,9.60249,-160.439866,6
-33.166002,-301.376841,-314.003491,105.152805,21.919103,-232.077488,6
-22.436813,-265.003774,-263.479569,100.025934,12.391091,-200.987176,7
-36.110315,-341.214009,-356.906389,118.325051,27.115255,-253.606879,6
-18.456041,-244.219164,-240.720421,104.425343,7.189743,-176.201529,7
-21.391867,-161.080725,-159.158149,87.000912,11.878404,-108.790111,6
-18.784784,-91.798693,-89.027412,55.339023,3.744694,-82.307054,5
-29.53138,-387.979381,-397.557622,168.147492,19.665705,-253.27779,5
-25.370474,-313.501196,-317.121182,144.678204,15.862121,-202.476739,6
-25.892774,-214.7743,-219.173709,84.853169,13.606991,-168.978877,6
-33.844273,-193.98969,-206.980072,59.946278,22.798985,-169.048159,6
-28.508344,-372.390924,-381.79596,123.928235,18.089539,-281.458256,5
-26.947073,-361.998619,-369.844809,123.443261,17.053772,-270.494375,5
-16.723817,-310.037095,-307.300454,114.19411,5.454228,-230.189552,5
-18.109977,-249.415316,-246.349586,129.19367,8.230705,-154.77606,5
-27.287075,-176.669182,-178.99013,91.400321,15.508783,-126.890042,7
-34.404591,-313.501196,-325.383065,89.495065,22.41447,-264.137748,6
-17.228536,-244.219164,-240.858985,96.059538,7.550009,-179.960079,6
-34.404591,-313.501196,-325.383065,89.495065,22.41447,-264.137748,6
-22.276945,-171.47303,-171.195902,87.451245,11.85762,-120.308249,6
-53.057393,-233.826859,-262.16321,82.774708,41.344053,-191.322332,6
-39.612002,-282.324282,-300.406892,100.770716,29.671762,-214.237364,5
-24.693329,-259.807621,-263.548851,112.565982,11.687879,-186.80168,5
-19.670035,-346.410162,-343.482996,51.060858,10.65038,-327.773295,4
-34.103214,-245.951215,-256.68993,160.630392,20.985528,-128.500849,6
-18.483234,-173.205081,-170.139351,61.799573,4.9069,-152.472433,6
-22.93599,-273.664028,-271.533605,119.736672,12.067198,-193.244909,7
-32.287332,-211.310199,-219.000504,99.107947,19.684757,-155.45156,5
-16.535196,-304.840942,-301.809853,76.556646,1.83251,-270.113323,5
-17.250706,-202.649944,-199.601535,70.200019,7.700698,-164.198417,5
-18.815268,-265.003774,-261.886082,67.359456,6.831208,-235.974602,6
-45.226964,-323.893501,-349.320007,100.822678,33.927411,-257.763801,5
-18.133533,-207.846097,-205.55979,67.255533,8.202993,-173.274363,5
-25.921353,-258.07557,-263.51421,66.164341,15.829212,-225.391772,6
-33.593818,-221.702503,-231.713757,95.45332,23.228533,-163.436314,8
-27.789716,-280.592231,-287.018139,88.29995,18.290457,-224.820195,6
-32.133699,-330.821704,-343.153906,127.82535,20.526534,-239.542627,6
-40.139585,-299.64479,-321.018297,123.529864,29.838039,-208.62552,6
-27.789716,-280.592231,-287.018139,88.29995,18.290457,-224.820195,6
-32.133699,-330.821704,-343.153906,127.82535,20.526534,-239.542627,6
-36.143743,-206.114046,-222.118196,79.397209,24.655743,-162.726173,5
-20.527573,-200.917894,-201.350906,44.981359,8.92699,-192.690652,5
-39.581171,-318.697349,-338.996984,133.385233,25.888963,-223.590439,6
-36.143743,-206.114046,-222.118196,79.397209,24.655743,-162.726173,5
-39.581171,-318.697349,-338.996984,133.385233,25.888963,-223.590439,6
-18.11067,-318.697349,-315.787503,96.042217,8.228973,-256.70725,6
-20.527573,-200.917894,-201.350906,44.981359,8.92699,-192.690652,5
-28.494314,-124.707658,-127.323055,73.248429,20.365453,-86.723784,6
-19.652368,-190.525589,-187.078808,62.38847,8.767641,-165.636019,6
-27.606985,-173.205081,-175.110337,90.239847,15.016881,-128.015875,7
-43.186435,-226.898656,-245.154471,90.880706,33.205146,-173.274363,7
-15.659125,-197.453792,-193.314191,108.357099,4.790853,-124.724979,4
-21.377664,-166.276878,-162.154597,78.150132,12.588545,-123.547184,6
-22.937722,-226.898656,-223.451875,99.973973,12.76175,-166.848454,6
-23.983361,-284.056332,-283.554038,49.484692,13.790589,-272.555515,6
-20.165228,-190.525589,-188.152679,71.377814,8.946042,-157.651265,5
-27.606985,-173.205081,-175.110337,90.239847,15.016881,-128.015875,7
-26.600143,-400.103737,-405.195966,88.247989,15.494927,-347.622597,6
-33.836652,-285.788383,-300.129764,87.468566,24.191554,-230.639886,5
-18.947943,-145.492268,-142.16673,52.342575,8.254954,-128.656734,5
-26.600143,-400.103737,-405.195966,88.247989,15.494927,-347.622597,6
-37.301793,-289.252485,-303.247455,103.940369,25.580658,-225.755502,7
-37.301793,-289.252485,-303.247455,103.940369,25.580658,-225.755502,7
-45.266628,-265.003774,-285.736422,92.456872,34.069439,-213.094211,7
-45.266628,-265.003774,-285.736422,92.456872,34.069439,-213.094211,7
-26.412216,-277.128129,-280.592231,103.576638,16.897888,-206.980072,6
-36.567403,-368.926822,-385.57183,94.033038,23.710044,-312.791055,5
-21.208962,-176.669182,-174.815888,94.916384,10.328219,-118.887967,7
-33.521419,-427.816549,-440.910854,118.801365,23.812235,-340.694394,6
-24.642926,-180.133284,-184.740539,74.564787,13.816569,-139.828462,6
-21.208962,-176.669182,-174.815888,94.916384,10.328219,-118.887967,7
-27.778631,-162.812776,-165.254968,67.757828,18.829124,-130.510028,6
-33.863325,-271.931977,-286.186755,104.615869,22.604995,-202.528701,5
-27.616511,-311.769145,-320.134951,135.931347,16.037058,-211.223596,5
-33.863325,-271.931977,-286.186755,104.615869,22.604995,-202.528701,5
-20.184454,-313.501196,-310.729915,117.658211,9.446605,-233.220641,7
-27.778631,-162.812776,-165.254968,67.757828,18.829124,-130.510028,6
-19.148861,-219.970453,-216.506351,90.603578,9.614614,-161.92943,7
-20.373248,-185.329436,-183.805232,59.374702,7.520565,-165.636019,5
-39.585848,-341.214009,-360.024081,174.19235,27.274604,-205.386585,6
-18.462276,-313.501196,-310.885799,94.310166,2.674286,-265.817837,4
-17.946471,-304.840942,-302.173584,54.507639,4.059927,-291.711997,5
-17.600061,-296.180688,-293.18424,56.222369,3.713517,-281.337013,5
-39.585848,-341.214009,-360.024081,174.19235,27.274604,-205.386585,6
-33.354102,-322.16145,-334.389729,165.480134,21.383899,-194.64787,6
-28.324573,-349.874263,-357.772415,126.422388,18.448073,-256.447443,5
-20.694543,-211.310199,-209.526186,73.161826,9.973149,-173.84594,6
-30.759837,-245.951215,-254.923238,79.206683,18.437681,-204.451277,6
-39.406927,-344.678111,-362.968567,107.681599,27.799415,-273.681348,6
-42.32474,-237.290961,-255.823904,90.932667,31.989246,-184.498052,6
-19.323798,-282.324282,-279.708885,88.836886,9.961024,-226.517605,6
-41.56818,-287.520434,-309.967813,70.269301,33.087367,-246.834561,5
-18.428847,-135.099963,-131.843707,67.948353,6.179957,-106.625048,6
-37.662406,-429.5486,-448.549198,99.385075,25.386669,-366.692476,6
-39.050644,-368.926822,-388.187227,106.642368,27.28846,-298.085944,5
-39.050644,-368.926822,-388.187227,106.642368,27.28846,-298.085944,5
-39.050644,-368.926822,-388.187227,106.642368,27.28846,-298.085944,5
-29.677305,-214.7743,-222.568529,87.347322,20.214765,-160.526469,5
-15.662935,-185.329436,-181.518925,95.626525,5.133799,-124.326607,5
-38.713414,-308.305044,-326.023924,100.129857,27.62621,-243.387779,5
-17.914255,-193.98969,-190.802717,70.996763,6.346234,-159.452597,5
-37.838555,-341.214009,-359.435184,104.598548,26.24923,-271.949297,5
-45.112995,-245.951215,-271.931977,95.834371,34.907752,-182.194424,5
-45.112995,-245.951215,-271.931977,95.834371,34.907752,-182.194424,5
-26.086071,-278.86018,-284.679871,81.770119,15.837873,-230.743809,5
-27.782788,-287.520434,-296.527098,119.99648,16.390397,-202.528701,6
-30.406845,-154.152522,-163.349712,55.027254,19.480375,-134.233938,6
-23.451968,-180.133284,-177.725733,104.130895,13.458035,-114.488558,7
-39.549995,-287.520434,-307.231172,111.717277,23.845143,-221.719824,6
-30.042075,-204.381995,-212.938326,54.854049,18.811804,-187.303974,5
-18.440799,-183.597386,-180.462374,74.460864,6.512511,-148.124985,5
-32.635475,-367.194771,-379.959986,156.179021,20.543855,-248.791778,6
-27.782788,-287.520434,-296.527098,119.99648,16.390397,-202.528701,6
-23.793875,-273.664028,-272.936566,144.938012,11.727716,-170.572364,7
-29.871987,-169.740979,-174.53876,78.75635,18.986741,-131.479977,7
-31.116986,-218.238402,-228.786591,98.622973,19.464787,-155.971175,5
-33.328295,-193.98969,-203.585252,68.312084,21.241871,-167.437352,6
-18.625955,-265.003774,-263.289043,66.909123,5.804102,-237.135076,6
-25.188176,-233.826859,-234.692884,79.43185,15.011684,-193.123665,6
-29.871987,-169.740979,-174.53876,78.75635,18.986741,-131.479977,7
-17.750749,-122.975607,-119.961839,63.115931,7.030394,-94.916384,6
-37.671412,-327.357603,-345.474854,124.465171,26.588712,-236.528858,6
-35.254855,-273.664028,-287.641678,122.230825,22.773004,-190.941281,7
-31.116986,-218.238402,-228.786591,98.622973,19.464787,-155.971175,5
-23.139679,-219.970453,-222.759054,74.66871,12.548708,-179.3019,5
-19.287598,-102.190998,-99.991293,49.346128,6.706501,-93.461462,5
-19.120109,-183.597386,-180.912707,41.326732,7.565598,-180.289169,4
-18.378618,-168.008928,-164.960519,53.814819,8.480121,-146.462216,6
-18.385373,-166.276878,-163.228468,52.117409,8.473193,-146.479537,6
-19.328648,-292.716586,-290.205113,109.881303,8.570187,-219.572081,5
-29.883419,-334.285806,-340.469227,113.068277,19.317563,-258.854993,6
-34.546793,-394.907584,-407.828683,118.576198,20.190516,-320.11763,6
-20.87918,-532.605623,-530.45788,285.303409,10.137693,-285.164845,3
-26.58213,-161.080725,-166.813813,60.050201,12.224815,-145.630832,6
-28.728834,-315.233247,-324.413116,75.378851,17.696363,-274.616656,5
