@relation german_credit-weka.filters.unsupervised.instance.Resample-S0-Z30.0-no-replacement-V-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.RandomProjection-N28-R42-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute K11 numeric
@attribute K12 numeric
@attribute K13 numeric
@attribute K14 numeric
@attribute K15 numeric
@attribute K16 numeric
@attribute K17 numeric
@attribute K18 numeric
@attribute K19 numeric
@attribute K20 numeric
@attribute K21 numeric
@attribute K22 numeric
@attribute K23 numeric
@attribute K24 numeric
@attribute K25 numeric
@attribute K26 numeric
@attribute K27 numeric
@attribute K28 numeric
@attribute class {good,bad}

@data
74.478185,-6519.43924,-6595.649475,12.124356,-77.942286,0,-72.746134,62.353829,-3.464102,-5.196152,1.732051,10.392305,76.210236,62.353829,-69.282032,-5.196152,74.478185,5.196152,6531.563595,-6586.989221,1.732051,-64.08588,-6.928203,-1.732051,3.464102,-67.549981,6671.859711,-62.353829,bad
69.282032,-2286.307066,-2341.732692,25.980762,-67.549981,8.660254,-72.746134,41.569219,-1.732051,0,5.196152,15.588457,60.621778,39.837169,-58.889727,6.928203,62.353829,-1.732051,2296.699371,-2319.216031,3.464102,-36.373067,-6.928203,5.196152,5.196152,-39.837169,2400.622419,-45.033321,bad
88.334591,-1778.816179,-1811.725145,74.478185,-90.066642,8.660254,-90.066642,15.588457,0,-1.732051,6.928203,13.856406,84.87049,19.052559,-81.406388,1.732051,88.334591,-46.765372,1790.940535,-1792.672586,1.732051,-19.052559,-10.392305,6.928203,6.928203,-17.320508,1893.131533,-17.320508,good
60.621778,-2656.965939,-2679.482599,51.961524,-60.621778,3.464102,-57.157677,17.320508,-1.732051,-1.732051,5.196152,8.660254,60.621778,12.124356,-57.157677,0,55.425626,-29.444864,2670.822345,-2669.090294,6.928203,-3.464102,-8.660254,3.464102,3.464102,-15.588457,2736.640276,-13.856406,good
46.765372,-8280.934911,-8346.752842,-1.732051,-43.30127,3.464102,-48.497423,48.497423,-6.928203,0,6.928203,5.196152,43.30127,51.961524,-45.033321,0,46.765372,20.78461,8284.399013,-8324.236181,3.464102,-43.30127,-6.928203,0,6.928203,-48.497423,8379.661807,-50.229473,good
43.30127,-2126.958392,-2152.939154,36.373067,-46.765372,1.732051,-45.033321,17.320508,-3.464102,-3.464102,5.196152,8.660254,45.033321,15.588457,-46.765372,-3.464102,46.765372,-6.928203,2128.690443,-2142.546849,5.196152,-8.660254,-12.124356,0,6.928203,-15.588457,2189.312221,-19.052559,bad
39.837169,-462.457566,-491.902429,31.176915,-46.765372,1.732051,-45.033321,17.320508,0,1.732051,6.928203,8.660254,41.569219,15.588457,-38.105118,-5.196152,41.569219,-5.196152,467.653718,-474.581921,3.464102,-13.856406,-12.124356,-1.732051,10.392305,-19.052559,526.543446,-17.320508,good
76.210236,-9231.830804,-9328.82565,-8.660254,-71.014083,1.732051,-72.746134,84.87049,0,1.732051,8.660254,10.392305,65.817931,77.942286,-71.014083,0,79.674337,36.373067,9240.491058,-9311.505141,5.196152,-81.406388,-10.392305,-1.732051,10.392305,-81.406388,9399.839733,-83.138439,good
48.497423,-9495.102527,-9553.992255,8.660254,-46.765372,5.196152,-43.30127,43.30127,-5.196152,0,-1.732051,8.660254,45.033321,43.30127,-38.105118,5.196152,39.837169,15.588457,9512.423035,-9543.59995,10.392305,-38.105118,-3.464102,1.732051,0,-41.569219,9597.293525,-41.569219,good
50.229473,-6448.425157,-6502.118732,10.392305,-48.497423,1.732051,-50.229473,46.765372,-3.464102,-1.732051,8.660254,8.660254,46.765372,46.765372,-46.765372,1.732051,48.497423,13.856406,6453.621309,-6495.190528,3.464102,-41.569219,-10.392305,1.732051,3.464102,-43.30127,6545.420002,-45.033321,good
48.497423,-1167.402244,-1198.579159,29.444864,-48.497423,1.732051,-48.497423,25.980762,-3.464102,0,6.928203,10.392305,43.30127,19.052559,-39.837169,0,43.30127,-8.660254,1170.866346,-1186.454803,3.464102,-20.78461,-6.928203,-1.732051,5.196152,-15.588457,1236.684277,-19.052559,bad
53.693575,-2582.487754,-2592.880059,45.033321,-57.157677,5.196152,-55.425626,10.392305,-1.732051,-1.732051,6.928203,8.660254,51.961524,8.660254,-50.229473,5.196152,50.229473,-27.712813,2584.219805,-2585.951856,-3.464102,-3.464102,-8.660254,5.196152,3.464102,-3.464102,2643.109532,-10.392305,good
69.282032,-1205.507362,-1234.952226,50.229473,-67.549981,3.464102,-69.282032,22.51666,-1.732051,0,3.464102,10.392305,65.817931,20.78461,-62.353829,0,69.282032,-29.444864,1210.703514,-1224.559921,5.196152,-15.588457,-10.392305,1.732051,6.928203,-19.052559,1299.038106,-19.052559,good
86.60254,-7496.315895,-7544.813318,48.497423,-84.87049,3.464102,-86.60254,41.569219,-3.464102,-1.732051,10.392305,6.928203,88.334591,38.105118,-90.066642,-1.732051,90.066642,-27.712813,7494.583844,-7530.956911,-3.464102,-36.373067,-12.124356,-5.196152,5.196152,-41.569219,7624.487655,-41.569219,good
62.353829,-1188.186854,-1222.82787,39.837169,-58.889727,10.392305,-57.157677,22.51666,0,-3.464102,1.732051,10.392305,51.961524,25.980762,-50.229473,1.732051,55.425626,-13.856406,1200.31121,-1210.703514,0,-17.320508,-12.124356,3.464102,5.196152,-19.052559,1279.985547,-24.248711,good
51.961524,-6282.148279,-6320.253397,27.712813,-48.497423,6.928203,-51.961524,27.712813,-1.732051,-1.732051,10.392305,8.660254,46.765372,25.980762,-48.497423,-3.464102,50.229473,-12.124356,6283.88033,-6304.66494,3.464102,-24.248711,-12.124356,5.196152,5.196152,-25.980762,6358.358515,-25.980762,good
51.961524,-7304.058256,-7366.412085,1.732051,-53.693575,5.196152,-55.425626,55.425626,0,-3.464102,10.392305,13.856406,45.033321,51.961524,-43.30127,1.732051,46.765372,20.78461,7314.45056,-7352.555678,3.464102,-53.693575,-12.124356,3.464102,6.928203,-53.693575,7416.641558,-51.961524,bad
58.889727,-3304.752941,-3365.374719,17.320508,-55.425626,5.196152,-55.425626,46.765372,-3.464102,-5.196152,8.660254,10.392305,55.425626,45.033321,-55.425626,0,58.889727,5.196152,3322.073449,-3353.250363,6.928203,-39.837169,-12.124356,5.196152,5.196152,-43.30127,3422.532396,-41.569219,bad
64.08588,-4998.698631,-5043.731952,17.320508,-62.353829,-1.732051,-55.425626,48.497423,0,0,3.464102,10.392305,55.425626,45.033321,-51.961524,3.464102,62.353829,-1.732051,5003.894783,-5036.803748,1.732051,-41.569219,-5.196152,3.464102,3.464102,-36.373067,5107.817832,-41.569219,good
51.961524,-4567.41798,-4614.183351,22.51666,-50.229473,3.464102,-48.497423,36.373067,-1.732051,-1.732051,3.464102,10.392305,50.229473,32.908965,-45.033321,3.464102,45.033321,-0,4583.006437,-4602.058996,6.928203,-29.444864,-8.660254,3.464102,3.464102,-36.373067,4664.412825,-31.176915,good
65.817931,-1747.639265,-1790.940535,38.105118,-67.549981,5.196152,-69.282032,29.444864,-1.732051,-1.732051,5.196152,10.392305,60.621778,32.908965,-62.353829,-3.464102,62.353829,-10.392305,1752.835417,-1778.816179,3.464102,-24.248711,-12.124356,3.464102,8.660254,-31.176915,1851.562313,-38.105118,good
69.282032,-5875.116339,-5895.900949,60.621778,-74.478185,10.392305,-76.210236,15.588457,0,0,8.660254,12.124356,62.353829,13.856406,-67.549981,1.732051,69.282032,-38.105118,5875.116339,-5885.508644,-1.732051,-10.392305,-13.856406,8.660254,8.660254,-6.928203,5958.254778,-17.320508,good
64.08588,-2598.076211,-2653.501837,24.248711,-67.549981,-3.464102,-62.353829,45.033321,-3.464102,0,8.660254,10.392305,62.353829,43.30127,-57.157677,1.732051,57.157677,1.732051,2608.468516,-2639.645431,6.928203,-39.837169,-6.928203,0,5.196152,-41.569219,2712.391565,-43.30127,good
60.621778,-7679.913281,-7757.855567,-3.464102,-57.157677,3.464102,-57.157677,67.549981,-3.464102,-3.464102,3.464102,12.124356,53.693575,69.282032,-50.229473,1.732051,51.961524,27.712813,7692.037636,-7743.999161,6.928203,-64.08588,-6.928203,5.196152,-0,-64.08588,7813.281193,-58.889727,good
53.693575,-1834.241805,-1863.686669,46.765372,-55.425626,1.732051,-53.693575,15.588457,-3.464102,-5.196152,5.196152,12.124356,50.229473,15.588457,-48.497423,3.464102,51.961524,-13.856406,1844.63411,-1848.098212,6.928203,-12.124356,-13.856406,3.464102,6.928203,-8.660254,1908.71999,-6.928203,good
135.099963,-11412.482771,-11462.712244,93.530744,-131.635861,5.196152,-135.099963,45.033321,1.732051,0,10.392305,12.124356,121.243557,45.033321,-126.439709,3.464102,138.564065,-65.817931,11419.410974,-11450.587889,-1.732051,-39.837169,-15.588457,5.196152,10.392305,-38.105118,11596.080157,-41.569219,good
45.033321,-12721.913182,-12839.692637,-58.889727,-45.033321,0,-45.033321,105.655099,-3.464102,-5.196152,10.392305,8.660254,46.765372,105.655099,-46.765372,3.464102,41.569219,77.942286,12734.037537,-12827.568281,3.464102,-100.458947,-10.392305,1.732051,5.196152,-107.38715,12879.529805,-107.38715,bad
48.497423,-7068.499346,-7132.585226,6.928203,-45.033321,1.732051,-43.30127,45.033321,1.732051,-1.732051,0,12.124356,39.837169,46.765372,-32.908965,3.464102,46.765372,19.052559,7082.355752,-7115.264717,8.660254,-43.30127,-12.124356,8.660254,8.660254,-43.30127,7168.958293,-43.30127,bad
76.210236,-5850.867628,-5866.456085,72.746134,-81.406388,3.464102,-79.674337,13.856406,1.732051,1.732051,10.392305,8.660254,74.478185,12.124356,-72.746134,3.464102,81.406388,-50.229473,5854.33173,-5862.991984,1.732051,-10.392305,-13.856406,5.196152,10.392305,-10.392305,5940.93427,-13.856406,bad
43.30127,-3616.522086,-3649.431052,20.78461,-43.30127,3.464102,-48.497423,22.51666,-5.196152,-3.464102,10.392305,8.660254,41.569219,22.51666,-45.033321,-3.464102,48.497423,-1.732051,3618.254137,-3639.038747,-1.732051,-17.320508,-13.856406,-1.732051,6.928203,-22.51666,3685.804119,-22.51666,good
51.961524,-7172.422394,-7233.044172,15.588457,-48.497423,5.196152,-50.229473,45.033321,-1.732051,-3.464102,5.196152,12.124356,50.229473,45.033321,-50.229473,0,51.961524,13.856406,7184.54675,-7215.723664,8.660254,-38.105118,-12.124356,3.464102,6.928203,-43.30127,7279.809544,-41.569219,good
57.157677,-2611.932618,-2643.109532,39.837169,-55.425626,3.464102,-53.693575,24.248711,-1.732051,0,5.196152,12.124356,55.425626,17.320508,-51.961524,0,53.693575,-20.78461,2625.789024,-2630.985177,5.196152,-15.588457,-10.392305,-1.732051,3.464102,-20.78461,2695.071057,-15.588457,good
48.497423,-9902.134467,-9954.095991,5.196152,-48.497423,5.196152,-45.033321,43.30127,1.732051,-1.732051,6.928203,6.928203,39.837169,43.30127,-43.30127,0,55.425626,20.78461,9903.866518,-9947.167788,-6.928203,-39.837169,-15.588457,-1.732051,6.928203,-39.837169,9999.129312,-50.229473,good
43.30127,-5533.90233,-5572.007448,17.320508,-53.693575,3.464102,-46.765372,34.641016,-1.732051,-3.464102,5.196152,1.732051,48.497423,32.908965,-43.30127,0,48.497423,1.732051,5533.90233,-5565.079245,-1.732051,-32.908965,-12.124356,3.464102,6.928203,-29.444864,5613.576667,-34.641016,good
62.353829,-7660.860722,-7695.501738,29.444864,-65.817931,3.464102,-57.157677,34.641016,-3.464102,-1.732051,3.464102,8.660254,57.157677,36.373067,-51.961524,5.196152,60.621778,-8.660254,7662.592773,-7690.305586,-3.464102,-31.176915,-5.196152,6.928203,1.732051,-24.248711,7745.731211,-29.444864,good
69.282032,-6826.012233,-6843.332741,46.765372,-67.549981,3.464102,-69.282032,19.052559,-1.732051,0,5.196152,8.660254,65.817931,20.78461,-58.889727,1.732051,64.08588,-36.373067,6826.012233,-6841.60069,-1.732051,-13.856406,-6.928203,1.732051,1.732051,-13.856406,6909.150671,-17.320508,good
77.942286,-2497.617265,-2537.454433,50.229473,-77.942286,5.196152,-81.406388,24.248711,-3.464102,0,3.464102,12.124356,71.014083,25.980762,-72.746134,-1.732051,72.746134,-31.176915,2508.009569,-2523.598027,3.464102,-20.78461,-8.660254,-1.732051,6.928203,-25.980762,2613.664669,-24.248711,good
64.08588,-1946.825108,-1978.002022,46.765372,-62.353829,5.196152,-60.621778,19.052559,3.464102,-3.464102,1.732051,8.660254,55.425626,17.320508,-55.425626,5.196152,62.353829,-19.052559,1957.217413,-1960.681514,-0,-12.124356,-13.856406,3.464102,6.928203,-17.320508,2035.159699,-19.052559,bad
45.033321,-2125.226341,-2149.475052,31.176915,-50.229473,0,-43.30127,17.320508,0,1.732051,8.660254,6.928203,41.569219,22.51666,-39.837169,-1.732051,48.497423,-8.660254,2123.49429,-2147.743001,-1.732051,-12.124356,-12.124356,1.732051,8.660254,-10.392305,2187.58017,-22.51666,good
53.693575,-1643.716216,-1664.500826,39.837169,-55.425626,0,-50.229473,19.052559,-3.464102,-5.196152,0,6.928203,53.693575,17.320508,-51.961524,-1.732051,50.229473,-22.51666,1643.716216,-1662.768775,1.732051,-13.856406,-8.660254,0,3.464102,-13.856406,1716.46235,-17.320508,bad
71.014083,-5559.883092,-5599.720261,39.837169,-67.549981,6.928203,-72.746134,32.908965,0,-3.464102,13.856406,12.124356,62.353829,34.641016,-67.549981,5.196152,72.746134,-10.392305,5566.811296,-5584.131804,-3.464102,-27.712813,-15.588457,1.732051,8.660254,-27.712813,5665.538192,-29.444864,good
51.961524,-10707.538092,-10745.64321,31.176915,-51.961524,5.196152,-48.497423,19.052559,0,-3.464102,1.732051,10.392305,50.229473,24.248711,-41.569219,-3.464102,51.961524,-13.856406,10723.12655,-10730.054753,1.732051,-22.51666,-10.392305,5.196152,6.928203,-25.980762,10799.336785,-20.78461,bad
88.334591,-1236.684277,-1273.057344,71.014083,-86.60254,1.732051,-79.674337,24.248711,1.732051,0,5.196152,8.660254,81.406388,22.51666,-81.406388,1.732051,90.066642,-38.105118,1248.808632,-1252.272734,3.464102,-15.588457,-10.392305,3.464102,3.464102,-15.588457,1352.731681,-19.052559,good
88.334591,-4020.089924,-4047.802737,72.746134,-93.530744,8.660254,-93.530744,19.052559,-1.732051,-3.464102,8.660254,6.928203,86.60254,22.51666,-86.60254,3.464102,91.798693,-41.569219,4021.821975,-4037.410432,-5.196152,-20.78461,-12.124356,6.928203,6.928203,-17.320508,4127.477074,-19.052559,good
50.229473,-7662.592773,-7738.803008,-17.320508,-50.229473,5.196152,-48.497423,65.817931,-1.732051,-3.464102,8.660254,13.856406,43.30127,65.817931,-38.105118,1.732051,45.033321,38.105118,7676.449179,-7723.214551,1.732051,-65.817931,-10.392305,3.464102,6.928203,-62.353829,7783.836329,-62.353829,bad
51.961524,-1319.822715,-1352.731681,32.908965,-55.425626,3.464102,-50.229473,24.248711,-3.464102,-3.464102,1.732051,8.660254,48.497423,22.51666,-45.033321,-5.196152,48.497423,-6.928203,1328.482969,-1340.607325,6.928203,-17.320508,-6.928203,1.732051,5.196152,-20.78461,1404.693205,-22.51666,good
41.569219,-4111.888617,-4181.170649,-3.464102,-46.765372,0,-41.569219,55.425626,-1.732051,0,5.196152,10.392305,41.569219,55.425626,-39.837169,-1.732051,43.30127,29.444864,4120.548871,-4165.582192,12.124356,-50.229473,-8.660254,5.196152,6.928203,-55.425626,4217.543716,-57.157677,bad
71.014083,-5866.456085,-5895.900949,48.497423,-65.817931,1.732051,-71.014083,25.980762,-3.464102,-5.196152,10.392305,8.660254,64.08588,24.248711,-64.08588,6.928203,64.08588,-25.980762,5873.384288,-5882.044543,1.732051,-22.51666,-8.660254,6.928203,3.464102,-20.78461,5958.254778,-17.320508,good
67.549981,-3867.669453,-3898.846368,46.765372,-65.817931,3.464102,-67.549981,19.052559,-5.196152,0,5.196152,6.928203,62.353829,20.78461,-55.425626,-3.464102,62.353829,-27.712813,3871.133555,-3890.186114,3.464102,-22.51666,-3.464102,0,1.732051,-20.78461,3957.736095,-24.248711,good
41.569219,-3048.409421,-3062.265828,32.908965,-41.569219,1.732051,-36.373067,12.124356,0,-1.732051,0,3.464102,41.569219,13.856406,-32.908965,-3.464102,36.373067,-19.052559,3048.409421,-3057.069675,3.464102,-8.660254,-6.928203,0,5.196152,-8.660254,3103.835047,-10.392305,good
67.549981,-2650.037736,-2681.21465,50.229473,-69.282032,3.464102,-64.08588,24.248711,-1.732051,0,8.660254,8.660254,62.353829,25.980762,-60.621778,1.732051,65.817931,-22.51666,2656.965939,-2672.554396,0,-22.51666,-10.392305,1.732051,5.196152,-12.124356,2741.836428,-19.052559,good
51.961524,-6635.486644,-6675.323812,19.052559,-50.229473,8.660254,-48.497423,32.908965,-1.732051,-3.464102,1.732051,12.124356,43.30127,36.373067,-39.837169,3.464102,43.30127,-0,6644.146898,-6664.931508,0,-29.444864,-10.392305,5.196152,3.464102,-25.980762,6722.089184,-31.176915,good
41.569219,-6287.344431,-6328.913651,13.856406,-43.30127,0,-39.837169,34.641016,-1.732051,0,6.928203,5.196152,39.837169,36.373067,-36.373067,1.732051,41.569219,5.196152,6290.808533,-6327.1816,3.464102,-32.908965,-12.124356,3.464102,6.928203,-31.176915,6367.018769,-34.641016,good
77.942286,-5899.365051,-5979.039388,17.320508,-77.942286,1.732051,-71.014083,69.282032,-1.732051,-1.732051,1.732051,13.856406,72.746134,67.549981,-65.817931,5.196152,71.014083,8.660254,5913.221457,-5966.915032,12.124356,-64.08588,-8.660254,6.928203,1.732051,-62.353829,6051.785522,-60.621778,bad
71.014083,-5168.43961,-5208.276778,46.765372,-77.942286,0,-72.746134,34.641016,-1.732051,-1.732051,5.196152,6.928203,74.478185,34.641016,-72.746134,-1.732051,74.478185,-24.248711,5166.707559,-5199.616524,5.196152,-29.444864,-10.392305,1.732051,6.928203,-31.176915,5272.362658,-36.373067,good
64.08588,-10478.907386,-10525.672758,34.641016,-64.08588,8.660254,-64.08588,32.908965,-1.732051,-1.732051,8.660254,13.856406,53.693575,36.373067,-53.693575,3.464102,60.621778,-3.464102,10487.56764,-10511.816351,0,-32.908965,-15.588457,5.196152,5.196152,-27.712813,10582.830434,-29.444864,good
43.30127,-3699.660525,-3722.177185,27.712813,-48.497423,6.928203,-45.033321,17.320508,0,0,5.196152,6.928203,39.837169,22.51666,-38.105118,1.732051,43.30127,-10.392305,3697.928474,-3720.445135,-1.732051,-13.856406,-13.856406,5.196152,6.928203,-15.588457,3762.014354,-25.980762,good
65.817931,-13225.939967,-13321.202761,-10.392305,-69.282032,-1.732051,-69.282032,81.406388,0,0,6.928203,3.464102,64.08588,83.138439,-60.621778,-3.464102,67.549981,31.176915,13234.600221,-13314.274558,5.196152,-84.87049,-8.660254,3.464102,8.660254,-84.87049,13381.824539,-83.138439,bad
62.353829,-3983.716857,-4023.554026,32.908965,-65.817931,8.660254,-64.08588,34.641016,-1.732051,-5.196152,8.660254,6.928203,57.157677,32.908965,-55.425626,-6.928203,60.621778,-10.392305,3988.91301,-4013.161721,3.464102,-31.176915,-10.392305,5.196152,6.928203,-29.444864,4082.443753,-32.908965,good
69.282032,-1447.994475,-1475.707288,55.425626,-65.817931,1.732051,-69.282032,13.856406,1.732051,-5.196152,6.928203,6.928203,65.817931,12.124356,-65.817931,0,69.282032,-31.176915,1458.38678,-1458.38678,3.464102,-13.856406,-10.392305,3.464102,8.660254,-12.124356,1538.061117,-10.392305,good
105.655099,-24735.417583,-24808.163717,39.837169,-105.655099,-3.464102,-100.458947,69.282032,1.732051,0,6.928203,13.856406,100.458947,65.817931,-96.994845,3.464102,103.923048,-17.320508,24742.345786,-24796.039361,3.464102,-64.08588,-8.660254,1.732051,3.464102,-62.353829,24910.354714,-62.353829,bad
95.262794,-613.145986,-640.858799,88.334591,-93.530744,5.196152,-100.458947,6.928203,-1.732051,1.732051,8.660254,8.660254,88.334591,8.660254,-91.798693,0,88.334591,-60.621778,627.002392,-623.538291,1.732051,-5.196152,-13.856406,0,10.392305,-12.124356,727.461339,-12.124356,good
71.014083,-3791.459218,-3845.152793,41.569219,-71.014083,3.464102,-67.549981,39.837169,-1.732051,-1.732051,10.392305,13.856406,69.282032,34.641016,-65.817931,5.196152,71.014083,-10.392305,3807.047675,-3826.100234,6.928203,-38.105118,-10.392305,3.464102,3.464102,-36.373067,3910.970723,-34.641016,good
48.497423,-2182.384018,-2236.077593,13.856406,-46.765372,-1.732051,-48.497423,36.373067,-1.732051,-3.464102,8.660254,6.928203,50.229473,39.837169,-48.497423,-1.732051,45.033321,8.660254,2191.044272,-2215.292983,6.928203,-34.641016,-8.660254,1.732051,8.660254,-39.837169,2277.646812,-39.837169,good
48.497423,-2279.378863,-2310.555777,25.980762,-50.229473,5.196152,-46.765372,25.980762,-1.732051,-1.732051,5.196152,12.124356,46.765372,27.712813,-41.569219,1.732051,43.30127,-5.196152,2288.039117,-2303.627574,3.464102,-19.052559,-6.928203,5.196152,0,-22.51666,2357.321149,-25.980762,good
50.229473,-7343.895424,-7406.249253,-3.464102,-46.765372,10.392305,-48.497423,48.497423,0,-1.732051,5.196152,3.464102,46.765372,51.961524,-45.033321,-1.732051,43.30127,17.320508,7356.01978,-7392.392847,-3.464102,-48.497423,-10.392305,1.732051,6.928203,-48.497423,7447.818473,-50.229473,good
48.497423,-3843.420742,-3879.793809,13.856406,-46.765372,5.196152,-46.765372,29.444864,-3.464102,-3.464102,0,6.928203,39.837169,32.908965,-38.105118,-1.732051,39.837169,1.732051,3846.884844,-3876.329707,0,-27.712813,-8.660254,1.732051,5.196152,-27.712813,3928.291232,-32.908965,good
39.837169,-1913.916142,-1958.949463,6.928203,-45.033321,1.732051,-36.373067,31.176915,-3.464102,-1.732051,6.928203,8.660254,39.837169,34.641016,-34.641016,0,39.837169,13.856406,1924.308447,-1946.825108,1.732051,-29.444864,-8.660254,1.732051,3.464102,-34.641016,2000.518683,-36.373067,good
72.746134,-12734.037537,-12784.267011,46.765372,-72.746134,12.124356,-77.942286,32.908965,-3.464102,-1.732051,12.124356,19.052559,65.817931,32.908965,-69.282032,6.928203,77.942286,-15.588457,12744.429842,-12761.75035,5.196152,-27.712813,-13.856406,3.464102,5.196152,-31.176915,12848.352891,-31.176915,good
48.497423,-3999.305315,-4040.874534,29.444864,-48.497423,6.928203,-53.693575,24.248711,-1.732051,-3.464102,3.464102,6.928203,46.765372,25.980762,-48.497423,5.196152,50.229473,0,4007.965569,-4027.018128,-1.732051,-24.248711,-13.856406,1.732051,10.392305,-19.052559,4078.979652,-24.248711,good
53.693575,-2492.421112,-2518.401874,36.373067,-51.961524,1.732051,-46.765372,17.320508,-3.464102,-1.732051,3.464102,6.928203,45.033321,19.052559,-43.30127,-1.732051,45.033321,-17.320508,2501.081366,-2508.009569,3.464102,-13.856406,-6.928203,3.464102,3.464102,-10.392305,2565.167246,-17.320508,good
57.157677,-3122.887606,-3157.528622,25.980762,-57.157677,0,-53.693575,34.641016,-1.732051,-1.732051,8.660254,8.660254,53.693575,32.908965,-48.497423,-1.732051,51.961524,-6.928203,3124.619657,-3148.868368,1.732051,-29.444864,-6.928203,0,5.196152,-27.712813,3212.954248,-31.176915,good
34.641016,-1683.553385,-1711.266198,17.320508,-41.569219,3.464102,-39.837169,24.248711,-1.732051,1.732051,10.392305,5.196152,38.105118,22.51666,-38.105118,1.732051,38.105118,-1.732051,1681.821334,-1704.337995,-3.464102,-15.588457,-13.856406,0,6.928203,-24.248711,1738.979011,-25.980762,good
74.478185,-5565.079245,-5637.825379,10.392305,-72.746134,-5.196152,-71.014083,69.282032,0,1.732051,6.928203,12.124356,64.08588,64.08588,-62.353829,6.928203,74.478185,17.320508,5570.275397,-5627.433074,6.928203,-62.353829,-6.928203,3.464102,10.392305,-53.693575,5705.37536,-64.08588,good
57.157677,-4149.993735,-4172.510395,43.30127,-57.157677,6.928203,-60.621778,20.78461,0,-1.732051,10.392305,13.856406,50.229473,20.78461,-51.961524,6.928203,53.693575,-20.78461,4156.921938,-4165.582192,3.464102,-13.856406,-12.124356,5.196152,6.928203,-12.124356,4226.20397,-13.856406,good
60.621778,-20297.903414,-20377.577751,-6.928203,-64.08588,5.196152,-55.425626,69.282032,3.464102,-3.464102,5.196152,3.464102,62.353829,71.014083,-55.425626,0,62.353829,27.712813,20306.563668,-20367.185446,-1.732051,-72.746134,-10.392305,-1.732051,5.196152,-67.549981,20431.271326,-71.014083,good
100.458947,-4439.24622,-4472.155185,79.674337,-96.994845,-3.464102,-98.726896,27.712813,0,0,8.660254,10.392305,91.798693,22.51666,-96.994845,0,102.190998,-55.425626,4447.906474,-4460.030829,10.392305,-17.320508,-8.660254,3.464102,8.660254,-22.51666,4570.882081,-22.51666,good
84.87049,-2099.245579,-2120.030188,64.08588,-86.60254,1.732051,-77.942286,25.980762,0,-1.732051,3.464102,3.464102,83.138439,25.980762,-74.478185,-1.732051,77.942286,-51.961524,2097.513528,-2121.762239,0,-20.78461,-10.392305,6.928203,1.732051,-19.052559,2199.704526,-24.248711,bad
77.942286,-2582.487754,-2634.449278,32.908965,-79.674337,8.660254,-81.406388,39.837169,-3.464102,0,3.464102,10.392305,71.014083,39.837169,-72.746134,-1.732051,71.014083,-17.320508,2591.148008,-2618.860821,0,-31.176915,-8.660254,1.732051,5.196152,-45.033321,2710.659514,-45.033321,good
53.693575,-14930.277961,-14985.703587,6.928203,-51.961524,8.660254,-46.765372,43.30127,-1.732051,-1.732051,6.928203,10.392305,45.033321,46.765372,-38.105118,3.464102,48.497423,12.124356,14942.402317,-14978.775384,-3.464102,-45.033321,-10.392305,3.464102,3.464102,-34.641016,15030.736908,-43.30127,bad
51.961524,-1361.391935,-1399.497053,24.248711,-50.229473,6.928203,-51.961524,25.980762,0,0,6.928203,12.124356,46.765372,25.980762,-41.569219,-1.732051,43.30127,-6.928203,1373.51629,-1383.908595,1.732051,-24.248711,-10.392305,1.732051,6.928203,-24.248711,1442.798323,-24.248711,good
77.942286,-4984.842224,-5035.071698,51.961524,-79.674337,1.732051,-81.406388,32.908965,0,-6.928203,10.392305,10.392305,81.406388,31.176915,-76.210236,3.464102,76.210236,-22.51666,4996.96658,-5016.019139,5.196152,-36.373067,-13.856406,3.464102,8.660254,-32.908965,5100.889628,-29.444864,good
41.569219,-3488.350326,-3533.383647,-1.732051,-45.033321,5.196152,-36.373067,45.033321,-3.464102,-5.196152,5.196152,6.928203,41.569219,43.30127,-34.641016,-1.732051,41.569219,15.588457,3488.350326,-3531.651597,-3.464102,-43.30127,-8.660254,-1.732051,0,-38.105118,3578.416968,-41.569219,bad
48.497423,-1789.208484,-1832.509754,24.248711,-55.425626,5.196152,-46.765372,31.176915,-3.464102,-5.196152,3.464102,12.124356,45.033321,27.712813,-43.30127,-1.732051,48.497423,0,1803.064891,-1820.385399,6.928203,-25.980762,-8.660254,6.928203,3.464102,-27.712813,1884.471279,-29.444864,good
50.229473,-5558.151041,-5611.844617,6.928203,-50.229473,0,-45.033321,50.229473,-3.464102,-1.732051,10.392305,10.392305,45.033321,45.033321,-41.569219,5.196152,45.033321,13.856406,5572.007448,-5597.98821,5.196152,-43.30127,-8.660254,6.928203,1.732051,-39.837169,5655.145887,-38.105118,good
39.837169,-3360.178567,-3420.800345,1.732051,-41.569219,0,-38.105118,45.033321,-5.196152,-3.464102,8.660254,12.124356,36.373067,45.033321,-36.373067,-1.732051,39.837169,29.444864,3368.838821,-3405.211888,5.196152,-43.30127,-12.124356,0,3.464102,-43.30127,3453.70931,-39.837169,good
