@relation german_credit-weka.filters.unsupervised.instance.Resample-S0-Z30.0-no-replacement-V-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.RandomProjection-N28-R43-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute K11 numeric
@attribute K12 numeric
@attribute K13 numeric
@attribute K14 numeric
@attribute K15 numeric
@attribute K16 numeric
@attribute K17 numeric
@attribute K18 numeric
@attribute K19 numeric
@attribute K20 numeric
@attribute K21 numeric
@attribute K22 numeric
@attribute K23 numeric
@attribute K24 numeric
@attribute K25 numeric
@attribute K26 numeric
@attribute K27 numeric
@attribute K28 numeric
@attribute class {good,bad}

@data
24.248711,-71.014083,5604.916413,0,-45.033321,6.928203,-32.908965,-5558.151041,3.464102,-41.569219,5563.347194,27.712813,-45.033321,27.712813,-39.837169,1.732051,5556.418991,39.837169,17.320508,-5.196152,31.176915,48.497423,-5533.90233,79.674337,5604.916413,8.660254,5565.079245,-39.837169,good
32.908965,-90.066642,7745.731211,-6.928203,-64.08588,24.248711,-27.712813,-7660.860722,1.732051,-39.837169,7686.841484,29.444864,-55.425626,25.980762,-57.157677,-0,7681.645332,53.693575,32.908965,1.732051,31.176915,57.157677,-7660.860722,91.798693,7747.463262,1.732051,7685.109433,-48.497423,good
55.425626,-81.406388,6900.490417,0,-71.014083,46.765372,-17.320508,-6793.103267,5.196152,-25.980762,6845.064792,17.320508,-69.282032,10.392305,-67.549981,3.464102,6836.404537,64.08588,53.693575,-6.928203,20.78461,69.282032,-6829.476334,86.60254,6903.954519,1.732051,6834.672487,-65.817931,good
60.621778,-100.458947,2601.540313,-1.732051,-77.942286,41.569219,-27.712813,-2482.028807,5.196152,-39.837169,2527.062128,15.588457,-74.478185,24.248711,-86.60254,-3.464102,2525.330077,71.014083,48.497423,-3.464102,25.980762,72.746134,-2502.813417,105.655099,2594.61211,8.660254,2530.52623,-71.014083,good
51.961524,-69.282032,2026.499445,-8.660254,-60.621778,24.248711,-5.196152,-1926.040498,1.732051,-27.712813,1965.877667,15.588457,-55.425626,13.856406,-58.889727,-5.196152,1960.681514,53.693575,43.30127,-1.732051,19.052559,58.889727,-1957.217413,79.674337,2017.839191,3.464102,1967.609717,-57.157677,bad
34.641016,-51.961524,2178.919916,-5.196152,-45.033321,17.320508,-13.856406,-2118.298138,-1.732051,-31.176915,2139.082747,12.124356,-36.373067,12.124356,-39.837169,0,2133.886595,34.641016,31.176915,-6.928203,13.856406,41.569219,-2133.886595,64.08588,2177.187865,5.196152,2144.2789,-39.837169,good
43.30127,-67.549981,1711.266198,0,-57.157677,29.444864,-13.856406,-1624.663657,3.464102,-25.980762,1657.572623,8.660254,-50.229473,12.124356,-46.765372,0,1655.840572,50.229473,36.373067,-1.732051,13.856406,53.693575,-1650.64442,69.282032,1712.998249,6.928203,1662.768775,-45.033321,bad
43.30127,-90.066642,5660.342039,-13.856406,-71.014083,29.444864,-27.712813,-5558.151041,1.732051,-45.033321,5587.595905,32.908965,-58.889727,24.248711,-67.549981,3.464102,5589.327956,62.353829,43.30127,-8.660254,36.373067,67.549981,-5570.275397,109.119201,5653.413836,3.464102,5592.792058,-65.817931,good
39.837169,-64.08588,10783.748328,-6.928203,-51.961524,17.320508,-15.588457,-10707.538092,0,-34.641016,10740.447058,13.856406,-48.497423,15.588457,-53.693575,-0,10731.786804,45.033321,27.712813,-3.464102,19.052559,48.497423,-10721.394499,76.210236,10782.016277,5.196152,10733.518855,-50.229473,bad
74.478185,-93.530744,1342.339376,-10.392305,-84.87049,48.497423,-12.124356,-1196.847108,0,-34.641016,1252.272734,17.320508,-76.210236,13.856406,-77.942286,-3.464102,1254.004785,76.210236,69.282032,-6.928203,19.052559,79.674337,-1247.076581,109.119201,1335.411173,-1.732051,1260.932988,-81.406388,good
74.478185,-98.726896,4118.81682,-12.124356,-93.530744,60.621778,-15.588457,-3976.788654,0,-32.908965,4033.946331,20.78461,-77.942286,17.320508,-90.066642,3.464102,4032.21428,77.942286,72.746134,-5.196152,24.248711,83.138439,-4025.286077,116.047404,4120.548871,0,4040.874534,-83.138439,good
-5.196152,-105.655099,7776.908126,-8.660254,-51.961524,-25.980762,-60.621778,-7745.731211,3.464102,-77.942286,7730.142754,55.425626,-43.30127,55.425626,-51.961524,-0,7726.678653,41.569219,-15.588457,-1.732051,60.621778,45.033321,-7671.253027,114.315353,7771.711974,10.392305,7728.410703,-43.30127,bad
43.30127,-67.549981,1389.104748,-3.464102,-48.497423,20.78461,-22.51666,-1318.090665,1.732051,-36.373067,1340.607325,12.124356,-50.229473,13.856406,-57.157677,-3.464102,1337.143223,43.30127,29.444864,-5.196152,19.052559,48.497423,-1325.018868,72.746134,1387.372697,6.928203,1345.803477,-46.765372,good
3.464102,-90.066642,4207.151412,-3.464102,-39.837169,-19.052559,-48.497423,-4181.170649,-1.732051,-69.282032,4165.582192,41.569219,-32.908965,46.765372,-43.30127,-6.928203,4160.38604,38.105118,-6.928203,-8.660254,50.229473,41.569219,-4122.280922,96.994845,4201.955259,3.464102,4170.778345,-38.105118,bad
57.157677,-83.138439,5951.326575,-5.196152,-71.014083,38.105118,-13.856406,-5843.939425,3.464102,-32.908965,5883.776593,17.320508,-55.425626,17.320508,-64.08588,3.464102,5885.508644,62.353829,51.961524,-3.464102,22.51666,65.817931,-5869.920187,93.530744,5947.862473,6.928203,5882.044543,-62.353829,good
48.497423,-86.60254,3956.004044,-3.464102,-65.817931,45.033321,-17.320508,-3848.616894,5.196152,-32.908965,3883.257911,15.588457,-60.621778,19.052559,-65.817931,0,3886.722012,58.889727,41.569219,-1.732051,19.052559,65.817931,-3874.597657,83.138439,3954.271994,3.464102,3890.186114,-65.817931,good
34.641016,-43.30127,3091.710692,-1.732051,-36.373067,22.51666,-8.660254,-3031.088913,-1.732051,-20.78461,3055.337625,6.928203,-34.641016,3.464102,-36.373067,1.732051,3055.337625,34.641016,27.712813,-6.928203,6.928203,38.105118,-3051.873523,51.961524,3095.174793,5.196152,3060.533777,-36.373067,good
53.693575,-83.138439,2736.640276,-13.856406,-67.549981,38.105118,-20.78461,-2630.985177,3.464102,-36.373067,2669.090294,15.588457,-57.157677,19.052559,-58.889727,1.732051,2665.626193,60.621778,48.497423,-6.928203,20.78461,60.621778,-2656.965939,91.798693,2733.176174,3.464102,2670.822345,-58.889727,good
22.51666,-74.478185,6716.893032,-6.928203,-50.229473,8.660254,-27.712813,-6651.075101,6.928203,-38.105118,6668.395609,27.712813,-46.765372,27.712813,-53.693575,-3.464102,6661.467406,45.033321,12.124356,-1.732051,32.908965,48.497423,-6638.950745,81.406388,6711.696879,6.928203,6670.12766,-46.765372,good
19.052559,-67.549981,6360.090565,-1.732051,-43.30127,3.464102,-29.444864,-6316.789295,0,-45.033321,6320.253397,25.980762,-29.444864,27.712813,-34.641016,-1.732051,6315.057244,38.105118,13.856406,-6.928203,29.444864,41.569219,-6299.468787,74.478185,6358.358515,3.464102,6321.985448,-36.373067,good
27.712813,-136.832014,6041.393217,-5.196152,-77.942286,1.732051,-58.889727,-5954.790676,1.732051,-79.674337,5963.45093,53.693575,-67.549981,57.157677,-77.942286,-6.928203,5961.71888,71.014083,15.588457,-3.464102,62.353829,76.210236,-5913.221457,138.564065,6039.661166,0,5968.647083,-71.014083,bad
50.229473,-100.458947,5267.166506,-1.732051,-69.282032,31.176915,-25.980762,-5161.511407,0,-45.033321,5197.884474,24.248711,-65.817931,27.712813,-67.549981,-3.464102,5190.95627,67.549981,43.30127,-6.928203,29.444864,72.746134,-5171.903711,107.38715,5265.434455,6.928203,5201.348575,-65.817931,good
39.837169,-86.60254,10570.706079,-12.124356,-64.08588,17.320508,-27.712813,-10489.299691,3.464102,-46.765372,10510.0843,27.712813,-51.961524,27.712813,-62.353829,-1.732051,10508.35225,51.961524,29.444864,-5.196152,31.176915,55.425626,-10489.299691,98.726896,10567.241977,3.464102,10515.280453,-57.157677,good
29.444864,-51.961524,3755.086151,-1.732051,-43.30127,17.320508,-15.588457,-3694.464373,0,-25.980762,3715.248982,17.320508,-36.373067,10.392305,-45.033321,-3.464102,3710.05283,36.373067,22.51666,-6.928203,19.052559,41.569219,-3704.856677,62.353829,3753.3541,6.928203,3722.177185,-39.837169,good
-8.660254,-145.492268,13376.628387,-8.660254,-64.08588,-20.78461,-83.138439,-13335.059167,5.196152,-95.262794,13314.274558,72.746134,-58.889727,84.87049,-64.08588,-1.732051,13305.614304,69.282032,-15.588457,-1.732051,79.674337,64.08588,-13236.332271,148.956369,13371.432234,0,13310.810456,-64.08588,bad
38.105118,-90.066642,4075.51555,-6.928203,-58.889727,27.712813,-32.908965,-3992.377111,1.732051,-43.30127,4013.161721,29.444864,-60.621778,20.78461,-62.353829,0,4011.42967,55.425626,27.712813,-8.660254,29.444864,58.889727,-3992.377111,93.530744,4077.247601,6.928203,4020.089924,-58.889727,good
58.889727,-71.014083,1532.864965,-8.660254,-64.08588,41.569219,-5.196152,-1416.817561,1.732051,-25.980762,1463.582932,13.856406,-55.425626,8.660254,-64.08588,-3.464102,1460.118831,60.621778,55.425626,-6.928203,12.124356,65.817931,-1458.38678,81.406388,1524.204711,1.732051,1465.314983,-65.817931,good
45.033321,-161.080725,24901.69446,-5.196152,-102.190998,24.248711,-55.425626,-24761.398345,1.732051,-77.942286,24799.503463,60.621778,-98.726896,57.157677,-100.458947,-5.196152,24792.57526,96.994845,43.30127,-3.464102,60.621778,102.190998,-24744.077837,169.740979,24891.302156,1.732051,24796.039361,-98.726896,bad
93.530744,-96.994845,717.069034,-6.928203,-96.994845,74.478185,-15.588457,-554.256258,8.660254,-24.248711,621.80624,1.732051,-84.87049,8.660254,-95.262794,-3.464102,627.002392,88.334591,79.674337,-10.392305,13.856406,88.334591,-623.538291,110.851252,711.872882,6.928203,628.734443,-88.334591,good
50.229473,-98.726896,3900.578419,-10.392305,-74.478185,25.980762,-32.908965,-3798.387421,0,-51.961524,3826.100234,24.248711,-55.425626,32.908965,-67.549981,-0,3826.100234,65.817931,43.30127,-8.660254,38.105118,67.549981,-3803.583573,110.851252,3895.382266,1.732051,3831.296386,-65.817931,good
17.320508,-74.478185,2265.522456,-5.196152,-46.765372,-1.732051,-36.373067,-2222.221186,1.732051,-53.693575,2222.221186,29.444864,-38.105118,38.105118,-46.765372,-1.732051,2222.221186,41.569219,12.124356,-10.392305,38.105118,46.765372,-2189.312221,90.066642,2256.862202,3.464102,2223.953237,-45.033321,good
36.373067,-62.353829,2346.928844,-1.732051,-50.229473,17.320508,-19.052559,-2277.646812,3.464102,-34.641016,2301.895523,15.588457,-48.497423,13.856406,-51.961524,-5.196152,2294.96732,43.30127,27.712813,-5.196152,24.248711,50.229473,-2288.039117,69.282032,2343.464743,3.464102,2300.163472,-46.765372,good
1.732051,-93.530744,7446.086422,-8.660254,-51.961524,-8.660254,-55.425626,-7406.249253,6.928203,-60.621778,7397.588999,50.229473,-43.30127,45.033321,-43.30127,1.732051,7399.32105,46.765372,-8.660254,-8.660254,55.425626,43.30127,-7350.823627,103.923048,7447.818473,8.660254,7397.588999,-41.569219,good
19.052559,-72.746134,3919.630978,-1.732051,-48.497423,6.928203,-31.176915,-3864.205352,5.196152,-38.105118,3874.597657,25.980762,-45.033321,29.444864,-53.693575,0,3872.865606,39.837169,8.660254,0,29.444864,41.569219,-3845.152793,76.210236,3916.166876,8.660254,3879.793809,-43.30127,good
17.320508,-60.621778,1984.930225,0,-43.30127,-5.196152,-29.444864,-1945.093057,-1.732051,-46.765372,1948.557159,24.248711,-34.641016,27.712813,-46.765372,-3.464102,1945.093057,29.444864,10.392305,-3.464102,32.908965,38.105118,-1919.112295,72.746134,1976.269971,5.196152,1952.02126,-34.641016,good
51.961524,-102.190998,12839.692637,-8.660254,-72.746134,31.176915,-25.980762,-12735.769588,0,-48.497423,12768.678553,25.980762,-64.08588,24.248711,-72.746134,-1.732051,12766.946503,64.08588,45.033321,-8.660254,32.908965,72.746134,-12749.625995,110.851252,12836.228535,8.660254,12772.142655,-67.549981,good
32.908965,-71.014083,4078.979652,-12.124356,-50.229473,15.588457,-29.444864,-4014.893772,10.392305,-36.373067,4023.554026,19.052559,-41.569219,29.444864,-41.569219,-1.732051,4023.554026,46.765372,25.980762,-3.464102,29.444864,50.229473,-4004.501467,77.942286,4075.51555,5.196152,4028.750178,-43.30127,good
41.569219,-64.08588,2559.971094,-5.196152,-51.961524,27.712813,-17.320508,-2478.564706,5.196152,-25.980762,2508.009569,8.660254,-45.033321,13.856406,-50.229473,-1.732051,2506.277519,46.765372,31.176915,-3.464102,13.856406,43.30127,-2495.885214,64.08588,2553.04289,6.928203,2511.473671,-43.30127,good
31.176915,-79.674337,3200.829892,-6.928203,-55.425626,19.052559,-34.641016,-3131.54786,1.732051,-45.033321,3148.868368,25.980762,-51.961524,24.248711,-53.693575,5.196152,3150.600419,48.497423,27.712813,-8.660254,29.444864,51.961524,-3126.351708,91.798693,3200.829892,5.196152,3150.600419,-51.961524,good
24.248711,-51.961524,1733.782858,0,-39.837169,6.928203,-19.052559,-1693.94569,-1.732051,-32.908965,1702.605944,17.320508,-27.712813,15.588457,-29.444864,-1.732051,1697.409791,31.176915,19.052559,-6.928203,24.248711,36.373067,-1687.017487,62.353829,1733.782858,8.660254,1704.337995,-25.980762,good
12.124356,-131.635861,5701.911259,-10.392305,-67.549981,3.464102,-60.621778,-5627.433074,0,-76.210236,5627.433074,62.353829,-62.353829,58.889727,-65.817931,0,5620.504871,62.353829,17.320508,-10.392305,60.621778,72.746134,-5572.007448,138.564065,5693.251004,0,5622.236921,-69.282032,good
46.765372,-67.549981,4221.007818,-8.660254,-57.157677,32.908965,-13.856406,-4129.209125,1.732051,-27.712813,4163.850141,12.124356,-48.497423,8.660254,-57.157677,-0,4163.850141,51.961524,41.569219,-6.928203,17.320508,55.425626,-4160.38604,77.942286,4219.275767,6.928203,4169.046294,-51.961524,good
-5.196152,-119.511506,20429.539275,-8.660254,-57.157677,-20.78461,-60.621778,-20375.8457,3.464102,-79.674337,20367.185446,64.08588,-55.425626,67.549981,-50.229473,5.196152,20363.721345,55.425626,-10.392305,-5.196152,69.282032,60.621778,-20304.831617,133.367912,20427.807224,3.464102,20365.453395,-55.425626,good
84.87049,-117.779455,4563.953878,-3.464102,-96.994845,69.282032,-17.320508,-4392.480848,-3.464102,-36.373067,4461.76288,19.052559,-88.334591,12.124356,-95.262794,-3.464102,4460.030829,95.262794,83.138439,-10.392305,17.320508,95.262794,-4454.834677,122.975607,4555.293624,3.464102,4465.226982,-95.262794,good
64.08588,-98.726896,2196.240424,1.732051,-81.406388,53.693575,-15.588457,-2057.676359,1.732051,-27.712813,2114.834036,20.78461,-83.138439,13.856406,-77.942286,-5.196152,2113.101985,77.942286,57.157677,0,20.78461,81.406388,-2100.97763,103.923048,2197.972475,5.196152,2118.298138,-77.942286,bad
43.30127,-112.583302,2698.535158,-1.732051,-81.406388,25.980762,-43.30127,-2594.61211,1.732051,-50.229473,2624.056973,34.641016,-76.210236,36.373067,-90.066642,-3.464102,2624.056973,69.282032,29.444864,-1.732051,45.033321,71.014083,-2582.487754,119.511506,2693.339006,10.392305,2630.985177,-71.014083,good
12.124356,-88.334591,15030.736908,-10.392305,-53.693575,3.464102,-45.033321,-14971.847181,5.196152,-51.961524,14975.311282,39.837169,-43.30127,38.105118,-46.765372,-1.732051,14971.847181,45.033321,6.928203,-3.464102,43.30127,48.497423,-14938.938215,90.066642,15027.272806,3.464102,14975.311282,-45.033321,bad
32.908965,-69.282032,1437.60217,-6.928203,-51.961524,17.320508,-25.980762,-1368.320138,6.928203,-38.105118,1389.104748,17.320508,-46.765372,17.320508,-51.961524,-5.196152,1385.640646,46.765372,20.78461,-5.196152,25.980762,48.497423,-1371.78424,76.210236,1434.138069,6.928203,1389.104748,-45.033321,good
60.621778,-103.923048,5097.425527,-10.392305,-79.674337,34.641016,-27.712813,-4979.646072,8.660254,-50.229473,5017.75119,22.51666,-69.282032,31.176915,-74.478185,-5.196152,5016.019139,74.478185,51.961524,-5.196152,34.641016,83.138439,-4998.698631,112.583302,5092.229374,1.732051,5019.48324,-74.478185,good
6.928203,-79.674337,3566.292613,0,-43.30127,-6.928203,-43.30127,-3533.383647,1.732051,-51.961524,3531.651597,38.105118,-43.30127,38.105118,-38.105118,6.928203,3524.723393,34.641016,3.464102,-5.196152,39.837169,39.837169,-3490.082377,84.87049,3568.024664,6.928203,3528.187495,-36.373067,bad
36.373067,-71.014083,1867.150771,-1.732051,-50.229473,15.588457,-29.444864,-1804.796941,1.732051,-41.569219,1822.11745,17.320508,-48.497423,17.320508,-51.961524,-3.464102,1813.457196,43.30127,24.248711,-6.928203,25.980762,50.229473,-1803.064891,74.478185,1863.686669,5.196152,1822.11745,-43.30127,good
15.588457,-86.60254,5648.217683,-3.464102,-51.961524,-3.464102,-43.30127,-5599.720261,1.732051,-55.425626,5594.524108,36.373067,-41.569219,38.105118,-46.765372,1.732051,5604.916413,39.837169,8.660254,-1.732051,41.569219,41.569219,-5559.883092,95.262794,5644.753582,6.928203,5603.184362,-41.569219,good
12.124356,-79.674337,3441.584955,-5.196152,-41.569219,-17.320508,-38.105118,-3415.604193,3.464102,-62.353829,3403.479837,31.176915,-31.176915,41.569219,-36.373067,-3.464102,3401.747786,31.176915,1.732051,-3.464102,38.105118,34.641016,-3370.570872,84.87049,3436.388802,3.464102,3406.943938,-31.176915,good
12.124356,-114.315353,12624.918336,-10.392305,-65.817931,-3.464102,-53.693575,-12557.368355,5.196152,-67.549981,12562.564507,53.693575,-57.157677,51.961524,-65.817931,-0,12557.368355,57.157677,5.196152,-3.464102,58.889727,60.621778,-12508.870932,126.439709,12617.990133,8.660254,12562.564507,-58.889727,good
60.621778,-95.262794,4044.338636,-10.392305,-76.210236,48.497423,-19.052559,-3917.898927,3.464102,-34.641016,3964.664299,15.588457,-69.282032,15.588457,-81.406388,-3.464102,3964.664299,67.549981,51.961524,-1.732051,22.51666,72.746134,-3954.271994,96.994845,4035.678382,6.928203,3969.860451,-69.282032,bad
32.908965,-95.262794,2450.851893,-3.464102,-67.549981,13.856406,-43.30127,-2374.641657,3.464102,-55.425626,2388.498064,31.176915,-57.157677,39.837169,-65.817931,-1.732051,2390.230114,60.621778,25.980762,-6.928203,43.30127,62.353829,-2355.589098,105.655099,2445.65574,1.732051,2391.962165,-62.353829,bad
8.660254,-119.511506,10177.530545,-10.392305,-67.549981,-8.660254,-57.157677,-10116.908767,3.464102,-74.478185,10115.176716,64.08588,-60.621778,55.425626,-65.817931,-1.732051,10113.444665,55.425626,1.732051,-5.196152,64.08588,62.353829,-10061.483141,131.635861,10177.530545,1.732051,10120.372869,-62.353829,good
50.229473,-76.210236,4522.384659,-1.732051,-62.353829,31.176915,-24.248711,-4432.318017,3.464102,-36.373067,4468.691084,13.856406,-60.621778,12.124356,-65.817931,-6.928203,4458.298779,53.693575,41.569219,-6.928203,25.980762,62.353829,-4453.102626,81.406388,4518.920557,3.464102,4465.226982,-53.693575,bad
15.588457,-64.08588,14713.77161,-5.196152,-46.765372,5.196152,-25.980762,-14658.345984,1.732051,-39.837169,14667.006238,25.980762,-34.641016,29.444864,-38.105118,3.464102,14668.738289,39.837169,10.392305,0,32.908965,39.837169,-14644.489578,74.478185,14712.039559,3.464102,14672.202391,-39.837169,good
46.765372,-67.549981,3564.560562,-5.196152,-58.889727,19.052559,-15.588457,-3481.422123,6.928203,-34.641016,3510.866987,12.124356,-48.497423,19.052559,-51.961524,-5.196152,3505.670835,51.961524,36.373067,0,24.248711,57.157677,-3495.27853,77.942286,3559.36441,6.928203,3510.866987,-48.497423,good
71.014083,-102.190998,1740.711062,-6.928203,-83.138439,57.157677,-20.78461,-1603.879048,6.928203,-31.176915,1662.768775,17.320508,-84.87049,15.588457,-84.87049,-1.732051,1652.37647,77.942286,64.08588,-8.660254,25.980762,84.87049,-1645.448267,110.851252,1738.979011,8.660254,1661.036724,-77.942286,good
34.641016,-91.798693,2816.314613,-8.660254,-62.353829,15.588457,-36.373067,-2731.444124,3.464102,-48.497423,2752.228733,31.176915,-51.961524,27.712813,-62.353829,-1.732051,2752.228733,57.157677,22.51666,-10.392305,39.837169,60.621778,-2722.783869,103.923048,2814.582562,10.392305,2755.692835,-57.157677,good
17.320508,-65.817931,4848.01021,-5.196152,-38.105118,0,-25.980762,-4808.173042,3.464102,-45.033321,4809.905093,25.980762,-34.641016,27.712813,-29.444864,-0,4804.70894,34.641016,10.392305,-1.732051,27.712813,39.837169,-4787.388432,74.478185,4848.01021,5.196152,4811.637143,-32.908965,good
13.856406,-96.994845,4801.244839,-6.928203,-55.425626,-8.660254,-45.033321,-4749.283314,5.196152,-60.621778,4749.283314,43.30127,-48.497423,45.033321,-60.621778,-5.196152,4745.819213,46.765372,0,-1.732051,48.497423,50.229473,-4705.982044,103.923048,4796.048686,5.196152,4752.747416,-50.229473,good
62.353829,-103.923048,2068.068664,-10.392305,-86.60254,38.105118,-29.444864,-1945.093057,1.732051,-43.30127,1988.394327,25.980762,-77.942286,25.980762,-90.066642,-3.464102,1984.930225,74.478185,48.497423,-3.464102,34.641016,79.674337,-1962.413565,117.779455,2064.604563,8.660254,1993.59048,-79.674337,good
31.176915,-50.229473,2308.823726,-8.660254,-39.837169,13.856406,-12.124356,-2255.130151,1.732051,-29.444864,2268.986558,13.856406,-25.980762,10.392305,-31.176915,-1.732051,2268.986558,32.908965,24.248711,-6.928203,15.588457,36.373067,-2267.254507,58.889727,2312.287828,1.732051,2275.914761,-32.908965,good
72.746134,-128.17176,2161.599408,-3.464102,-102.190998,58.889727,-29.444864,-2002.250734,0,-43.30127,2057.676359,34.641016,-93.530744,22.51666,-98.726896,-1.732051,2057.676359,91.798693,65.817931,-10.392305,29.444864,93.530744,-2040.355851,136.832014,2152.939154,5.196152,2062.872512,-95.262794,bad
129.903811,-136.832014,6102.014995,-10.392305,-129.903811,119.511506,-10.392305,-5857.795831,3.464102,-20.78461,5973.843235,6.928203,-124.707658,1.732051,-124.707658,0,5966.915032,126.439709,124.707658,-10.392305,12.124356,126.439709,-5970.379134,145.492268,6102.014995,6.928203,5973.843235,-121.243557,good
20.78461,-95.262794,19670.901022,-8.660254,-58.889727,3.464102,-38.105118,-19615.475396,3.464102,-53.693575,19620.671548,36.373067,-45.033321,38.105118,-50.229473,-0,19615.475396,46.765372,15.588457,1.732051,39.837169,50.229473,-19586.030532,102.190998,19672.633072,8.660254,19615.475396,-43.30127,bad
62.353829,-71.014083,3308.217042,-10.392305,-67.549981,43.30127,-5.196152,-3190.437588,-3.464102,-24.248711,3238.93501,12.124356,-55.425626,-1.732051,-65.817931,-3.464102,3235.470909,60.621778,57.157677,-10.392305,10.392305,58.889727,-3244.131163,83.138439,3297.824738,5.196152,3242.399112,-64.08588,good
41.569219,-55.425626,3741.229744,-5.196152,-46.765372,20.78461,-13.856406,-3670.215661,0,-29.444864,3696.196423,8.660254,-39.837169,6.928203,-46.765372,-5.196152,3691.000271,41.569219,31.176915,-5.196152,17.320508,45.033321,-3691.000271,62.353829,3742.961795,3.464102,3701.392576,-41.569219,good
34.641016,-60.621778,2610.200567,-1.732051,-46.765372,17.320508,-20.78461,-2546.114687,1.732051,-31.176915,2565.167246,13.856406,-45.033321,17.320508,-46.765372,3.464102,2563.435195,38.105118,27.712813,-1.732051,22.51666,43.30127,-2547.846738,67.549981,2610.200567,6.928203,2570.363398,-39.837169,bad
36.373067,-64.08588,1101.584314,0,-50.229473,17.320508,-24.248711,-1028.83818,3.464102,-34.641016,1051.35484,12.124356,-48.497423,15.588457,-53.693575,-5.196152,1051.35484,45.033321,25.980762,-3.464102,22.51666,43.30127,-1037.498434,69.282032,1092.92406,6.928203,1053.086891,-43.30127,bad
62.353829,-86.60254,3330.733703,-12.124356,-74.478185,38.105118,-19.052559,-3218.1504,3.464102,-41.569219,3259.71962,13.856406,-60.621778,15.588457,-69.282032,-3.464102,3259.71962,64.08588,55.425626,-6.928203,20.78461,69.282032,-3252.791417,100.458947,3325.537551,1.732051,3261.451671,-65.817931,good
-19.052559,-135.099963,8878.49244,-5.196152,-57.157677,-38.105118,-81.406388,-8855.975779,3.464102,-96.994845,8823.066814,74.478185,-46.765372,81.406388,-53.693575,1.732051,8823.066814,50.229473,-24.248711,-3.464102,83.138439,51.961524,-8748.588629,143.760217,8875.028338,8.660254,8828.262966,-48.497423,bad
69.282032,-79.674337,2223.953237,-5.196152,-76.210236,45.033321,-10.392305,-2100.97763,1.732051,-29.444864,2152.939154,10.392305,-64.08588,12.124356,-76.210236,-3.464102,2156.403255,69.282032,58.889727,-8.660254,20.78461,69.282032,-2144.2789,98.726896,2217.025034,5.196152,2158.135306,-69.282032,good
60.621778,-71.014083,4518.920557,-3.464102,-64.08588,39.837169,-8.660254,-4414.997508,5.196152,-22.51666,4466.959033,6.928203,-64.08588,6.928203,-64.08588,-1.732051,4453.102626,58.889727,51.961524,0,12.124356,64.08588,-4454.834677,76.210236,4522.384659,5.196152,4461.76288,-58.889727,good
91.798693,-114.315353,2559.971094,-5.196152,-102.190998,69.282032,-15.588457,-2388.498064,-1.732051,-38.105118,2456.048045,15.588457,-83.138439,13.856406,-96.994845,-0,2464.708299,91.798693,86.60254,-8.660254,24.248711,93.530744,-2450.851893,126.439709,2556.506992,3.464102,2466.44035,-93.530744,good
93.530744,-133.367912,2722.783869,-5.196152,-109.119201,77.942286,-24.248711,-2542.650586,3.464102,-39.837169,2613.664669,19.052559,-102.190998,24.248711,-105.655099,1.732051,2613.664669,103.923048,79.674337,-3.464102,25.980762,112.583302,-2592.880059,135.099963,2724.51592,8.660254,2617.12877,-103.923048,bad
50.229473,-77.942286,4835.885855,-10.392305,-62.353829,31.176915,-17.320508,-4738.89101,1.732051,-32.908965,4776.996127,20.78461,-51.961524,13.856406,-57.157677,-0,4775.264076,57.157677,39.837169,-10.392305,22.51666,58.889727,-4766.603822,90.066642,4841.082007,3.464102,4778.728178,-60.621778,good
36.373067,-100.458947,4685.197434,-12.124356,-67.549981,8.660254,-36.373067,-4605.523097,3.464102,-62.353829,4621.111555,36.373067,-51.961524,34.641016,-60.621778,-5.196152,4619.379504,57.157677,27.712813,-5.196152,41.569219,62.353829,-4591.666691,114.315353,4680.001282,3.464102,4622.843605,-57.157677,good
22.51666,-91.798693,8395.250264,-10.392305,-62.353829,12.124356,-39.837169,-8334.628486,0,-55.425626,8345.020791,36.373067,-51.961524,38.105118,-53.693575,5.196152,8338.092588,51.961524,22.51666,-8.660254,39.837169,53.693575,-8313.843876,103.923048,8396.982315,-1.732051,8341.556689,-53.693575,bad
19.052559,-90.066642,4692.125638,-1.732051,-57.157677,-0,-41.569219,-4626.307707,1.732051,-57.157677,4638.432063,38.105118,-50.229473,34.641016,-58.889727,-1.732051,4634.967961,46.765372,13.856406,-3.464102,41.569219,51.961524,-4600.326945,96.994845,4681.733333,5.196152,4638.432063,-48.497423,good
51.961524,-74.478185,6824.280182,-6.928203,-64.08588,38.105118,-15.588457,-6722.089184,3.464102,-29.444864,6763.658404,15.588457,-64.08588,12.124356,-69.282032,-5.196152,6754.99815,58.889727,43.30127,-3.464102,20.78461,67.549981,-6753.266099,84.87049,6822.548131,3.464102,6765.390454,-64.08588,good
