@relation german_credit-weka.filters.unsupervised.instance.Resample-S0-Z30.0-no-replacement-V-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.RandomProjection-N28-R44-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute K11 numeric
@attribute K12 numeric
@attribute K13 numeric
@attribute K14 numeric
@attribute K15 numeric
@attribute K16 numeric
@attribute K17 numeric
@attribute K18 numeric
@attribute K19 numeric
@attribute K20 numeric
@attribute K21 numeric
@attribute K22 numeric
@attribute K23 numeric
@attribute K24 numeric
@attribute K25 numeric
@attribute K26 numeric
@attribute K27 numeric
@attribute K28 numeric
@attribute class {good,bad}

@data
0,6593.917424,-64.08588,64.08588,74.478185,-6583.52512,-65.817931,-6583.52512,69.282032,-6529.831545,6592.185374,-60.621778,-6514.243087,-6.928203,65.817931,-67.549981,-3.464102,51.961524,6590.453323,6592.185374,-8.660254,1.732051,-77.942286,-60.621778,6529.831545,1.732051,6654.539203,81.406388,bad
-1.732051,2329.608336,-60.621778,45.033321,65.817931,-2322.680133,-50.229473,-2324.412184,58.889727,-2288.039117,2329.608336,-43.30127,-2267.254507,-3.464102,43.30127,-50.229473,0,41.569219,2331.340387,2329.608336,0,-5.196152,-76.210236,-36.373067,2288.039117,1.732051,2391.962165,71.014083,bad
-5.196152,1804.796941,-72.746134,17.320508,88.334591,-1792.672586,-22.51666,-1797.868738,79.674337,-1784.012332,1797.868738,-19.052559,-1716.46235,-3.464102,19.052559,-20.78461,-5.196152,8.660254,1797.868738,1797.868738,-1.732051,-5.196152,-96.994845,-15.588457,1785.744383,-3.464102,1877.543075,95.262794,good
-3.464102,2677.750549,-58.889727,15.588457,57.157677,-2669.090294,-17.320508,-2665.626193,51.961524,-2667.358244,2676.018498,-8.660254,-2613.664669,-3.464102,10.392305,-13.856406,3.464102,6.928203,2676.018498,2672.554396,-3.464102,3.464102,-67.549981,-8.660254,2662.162091,0,2724.51592,64.08588,good
-8.660254,8332.896435,-43.30127,60.621778,41.569219,-8331.164384,-62.353829,-8331.164384,39.837169,-8280.934911,8338.092588,-60.621778,-8294.791317,-3.464102,64.08588,-58.889727,3.464102,53.693575,8336.360537,8336.360537,-12.124356,-1.732051,-45.033321,-55.425626,8277.470809,0,8367.537451,50.229473,good
-10.392305,2142.546849,-39.837169,15.588457,43.30127,-2137.350697,-17.320508,-2137.350697,38.105118,-2132.154544,2146.010951,-15.588457,-2100.97763,-5.196152,20.78461,-17.320508,1.732051,10.392305,2146.010951,2147.743001,-6.928203,1.732051,-48.497423,-17.320508,2130.422493,1.732051,2171.991713,53.693575,bad
-8.660254,476.313972,-32.908965,20.78461,39.837169,-471.11782,-20.78461,-474.581921,31.176915,-465.921667,479.778074,-15.588457,-441.672956,-3.464102,20.78461,-24.248711,0,12.124356,479.778074,479.778074,-8.660254,1.732051,-45.033321,-13.856406,465.921667,0,507.490887,51.961524,good
-6.928203,9320.165396,-62.353829,84.87049,64.08588,-9311.505141,-84.87049,-9318.433345,60.621778,-9240.491058,9318.433345,-90.066642,-9249.151312,-3.464102,91.798693,-84.87049,0,77.942286,9320.165396,9327.093599,-6.928203,-1.732051,-77.942286,-81.406388,9240.491058,5.196152,9385.983326,77.942286,good
-5.196152,9547.064051,-38.105118,48.497423,39.837169,-9540.135848,-50.229473,-9540.135848,36.373067,-9500.29868,9547.064051,-38.105118,-9498.566629,1.732051,41.569219,-45.033321,3.464102,36.373067,9547.064051,9543.59995,-1.732051,0,-53.693575,-36.373067,9503.762781,3.464102,9583.437118,50.229473,good
-10.392305,6495.190528,-46.765372,43.30127,45.033321,-6491.726427,-45.033321,-6488.262325,43.30127,-6450.157207,6495.190528,-45.033321,-6448.425157,-5.196152,48.497423,-45.033321,3.464102,39.837169,6498.65463,6495.190528,-8.660254,1.732051,-53.693575,-41.569219,6448.425157,0,6528.099494,55.425626,good
-6.928203,1182.990702,-39.837169,20.78461,41.569219,-1181.258651,-22.51666,-1184.722752,39.837169,-1169.134295,1188.186854,-20.78461,-1146.617635,-1.732051,24.248711,-24.248711,-1.732051,19.052559,1189.918905,1186.454803,-6.928203,0,-48.497423,-22.51666,1163.938143,-1.732051,1224.559921,51.961524,bad
-3.464102,2584.219805,-55.425626,3.464102,51.961524,-2585.951856,-8.660254,-2582.487754,50.229473,-2582.487754,2591.148008,-3.464102,-2539.186484,-3.464102,8.660254,-10.392305,5.196152,13.856406,2591.148008,2592.880059,-3.464102,-1.732051,-57.157677,-5.196152,2575.559551,0,2634.449278,57.157677,good
-5.196152,1228.024023,-62.353829,20.78461,62.353829,-1219.363769,-24.248711,-1221.095819,58.889727,-1205.507362,1226.291972,-15.588457,-1160.474041,1.732051,20.78461,-17.320508,5.196152,17.320508,1226.291972,1229.756073,-3.464102,-1.732051,-72.746134,-22.51666,1207.239413,0,1285.181699,79.674337,good
-5.196152,7530.956911,-81.406388,41.569219,84.87049,-7532.688962,-41.569219,-7530.956911,83.138439,-7498.047946,7543.081267,-41.569219,-7454.746676,-3.464102,50.229473,-39.837169,1.732051,41.569219,7537.885115,7543.081267,-8.660254,-1.732051,-83.138439,-48.497423,7492.851794,0,7608.899198,93.530744,good
-5.196152,1221.095819,-46.765372,22.51666,58.889727,-1207.239413,-27.712813,-1208.971464,53.693575,-1196.847108,1214.167616,-19.052559,-1157.009939,-1.732051,20.78461,-24.248711,-1.732051,10.392305,1217.631718,1210.703514,-5.196152,0,-67.549981,-17.320508,1191.650956,3.464102,1264.39709,65.817931,good
-8.660254,6308.129041,-45.033321,29.444864,51.961524,-6302.932889,-27.712813,-6302.932889,43.30127,-6283.88033,6311.593143,-32.908965,-6268.291873,-1.732051,34.641016,-24.248711,1.732051,20.78461,6313.325194,6311.593143,-5.196152,0,-53.693575,-29.444864,6283.88033,0,6347.96621,57.157677,good
-1.732051,7362.947983,-38.105118,53.693575,51.961524,-7354.287729,-57.157677,-7356.01978,46.765372,-7312.71851,7362.947983,-50.229473,-7312.71851,-6.928203,58.889727,-57.157677,-5.196152,41.569219,7359.483881,7356.01978,-1.732051,1.732051,-58.889727,-45.033321,7309.254408,1.732051,7404.517202,57.157677,bad
-6.928203,3365.374719,-51.961524,45.033321,57.157677,-3353.250363,-48.497423,-3353.250363,50.229473,-3318.609347,3356.714465,-39.837169,-3303.02089,-1.732051,45.033321,-46.765372,0,36.373067,3363.642668,3360.178567,-8.660254,0,-65.817931,-41.569219,3315.145246,0,3405.211888,65.817931,bad
-5.196152,5038.535799,-51.961524,43.30127,60.621778,-5029.875545,-46.765372,-5038.535799,53.693575,-5000.430681,5040.26785,-45.033321,-4979.646072,-3.464102,43.30127,-41.569219,-1.732051,32.908965,5043.731952,5041.999901,0,-1.732051,-67.549981,-36.373067,4998.698631,-1.732051,5097.425527,67.549981,good
-3.464102,4610.71925,-43.30127,32.908965,48.497423,-4598.594894,-38.105118,-4600.326945,41.569219,-4574.346183,4608.987199,-29.444864,-4553.561573,1.732051,29.444864,-32.908965,3.464102,25.980762,4610.71925,4603.791047,-3.464102,0,-62.353829,-25.980762,4574.346183,0,4647.092317,58.889727,good
-6.928203,1784.012332,-57.157677,36.373067,69.282032,-1777.084129,-36.373067,-1773.620027,62.353829,-1752.835417,1782.280281,-34.641016,-1718.194401,-6.928203,36.373067,-38.105118,-1.732051,25.980762,1782.280281,1780.54823,-3.464102,1.732051,-72.746134,-32.908965,1749.371316,1.732051,1834.241805,72.746134,good
-6.928203,5882.044543,-65.817931,10.392305,74.478185,-5876.84839,-15.588457,-5883.776593,67.549981,-5875.116339,5887.240695,-20.78461,-5821.422764,0,15.588457,-15.588457,-1.732051,13.856406,5885.508644,5885.508644,-5.196152,-1.732051,-77.942286,-17.320508,5869.920187,0,5946.130422,81.406388,good
-3.464102,2644.841583,-57.157677,46.765372,60.621778,-2641.377482,-46.765372,-2637.91338,57.157677,-2605.004415,2648.305685,-45.033321,-2579.023652,-6.928203,45.033321,-48.497423,-1.732051,36.373067,2644.841583,2637.91338,-6.928203,3.464102,-71.014083,-41.569219,2598.076211,-3.464102,2691.606955,65.817931,good
-6.928203,7754.391465,-45.033321,65.817931,55.425626,-7743.999161,-69.282032,-7740.535059,46.765372,-7685.109433,7747.463262,-64.08588,-7693.769687,-1.732051,64.08588,-67.549981,-1.732051,53.693575,7756.123516,7745.731211,-5.196152,0,-64.08588,-55.425626,7685.109433,1.732051,7794.228634,64.08588,good
-10.392305,1855.026415,-41.569219,12.124356,46.765372,-1844.63411,-15.588457,-1844.63411,41.569219,-1844.63411,1851.562313,-12.124356,-1799.600789,-3.464102,15.588457,-13.856406,-1.732051,1.732051,1858.490517,1849.830262,-8.660254,0,-58.889727,-8.660254,1839.437958,1.732051,1887.93538,62.353829,good
-6.928203,11457.516092,-121.243557,43.30127,133.367912,-11447.123787,-45.033321,-11454.05199,126.439709,-11419.410974,11455.784041,-50.229473,-11325.880231,-5.196152,50.229473,-39.837169,-1.732051,31.176915,11457.516092,11459.248143,-3.464102,-1.732051,-140.296115,-39.837169,11417.678923,3.464102,11582.22375,143.760217,good
-3.464102,12832.764433,-34.641016,109.119201,45.033321,-12831.032382,-109.119201,-12827.568281,38.105118,-12727.109334,12836.228535,-100.458947,-12791.195214,-5.196152,114.315353,-110.851252,-1.732051,100.458947,12834.496484,12832.764433,-1.732051,-1.732051,-51.961524,-98.726896,12727.109334,0,12865.673399,46.765372,bad
-12.124356,7122.192921,-38.105118,48.497423,34.641016,-7106.604463,-48.497423,-7113.532667,29.444864,-7075.427549,7113.532667,-48.497423,-7077.1596,-3.464102,45.033321,-41.569219,0,36.373067,7120.46087,7122.192921,-3.464102,-1.732051,-50.229473,-39.837169,7080.623701,5.196152,7155.101886,50.229473,bad
-5.196152,5857.795831,-76.210236,13.856406,77.942286,-5850.867628,-13.856406,-5859.527882,74.478185,-5856.06378,5859.527882,-15.588457,-5786.781748,-6.928203,13.856406,-12.124356,-3.464102,6.928203,5861.259933,5862.991984,-3.464102,0,-81.406388,-13.856406,5854.33173,0,5932.274016,91.798693,bad
-5.196152,3642.502848,-38.105118,24.248711,38.105118,-3639.038747,-24.248711,-3635.574645,36.373067,-3619.986188,3642.502848,-20.78461,-3602.66568,-3.464102,31.176915,-24.248711,5.196152,20.78461,3640.770798,3645.96695,-10.392305,0,-45.033321,-27.712813,3614.790035,1.732051,3668.48361,51.961524,good
-10.392305,7226.115969,-39.837169,43.30127,50.229473,-7212.259563,-48.497423,-7215.723664,41.569219,-7177.618547,7220.919817,-41.569219,-7172.422394,1.732051,45.033321,-43.30127,0,34.641016,7224.383918,7224.383918,-5.196152,-1.732051,-58.889727,-41.569219,7182.814699,0,7259.024935,62.353829,good
-5.196152,2636.181329,-50.229473,20.78461,51.961524,-2627.521075,-22.51666,-2629.253126,45.033321,-2620.592872,2636.181329,-13.856406,-2580.755703,0,17.320508,-19.052559,3.464102,10.392305,2639.645431,2634.449278,-6.928203,1.732051,-62.353829,-12.124356,2618.860821,-1.732051,2682.946701,64.08588,good
-10.392305,9948.899839,-38.105118,43.30127,45.033321,-9940.239585,-41.569219,-9947.167788,39.837169,-9914.258823,9948.899839,-45.033321,-9902.134467,-8.660254,48.497423,-43.30127,0,32.908965,9948.899839,9950.631889,-6.928203,0,-50.229473,-45.033321,9903.866518,3.464102,9981.808804,50.229473,good
-5.196152,5563.347194,-46.765372,32.908965,41.569219,-5561.615143,-34.641016,-5563.347194,43.30127,-5539.098483,5568.543346,-31.176915,-5521.777975,-6.928203,36.373067,-36.373067,1.732051,32.908965,5568.543346,5568.543346,-6.928203,0,-46.765372,-34.641016,5528.706178,1.732051,5601.452312,51.961524,good
-3.464102,7686.841484,-51.961524,29.444864,53.693575,-7685.109433,-31.176915,-7685.109433,51.961524,-7666.056874,7685.109433,-27.712813,-7638.344061,-10.392305,32.908965,-29.444864,-3.464102,27.712813,7690.305586,7697.233789,1.732051,-5.196152,-64.08588,-31.176915,7657.39662,1.732051,7743.999161,64.08588,good
-1.732051,6841.60069,-64.08588,13.856406,62.353829,-6838.136588,-17.320508,-6834.672487,60.621778,-6820.81608,6839.868639,-8.660254,-6777.51481,-1.732051,15.588457,-17.320508,5.196152,19.052559,6841.60069,6843.332741,0,-1.732051,-71.014083,-15.588457,6819.084029,-1.732051,6902.222468,71.014083,good
-1.732051,2530.52623,-67.549981,34.641016,77.942286,-2523.598027,-32.908965,-2521.865976,72.746134,-2504.545468,2528.794179,-27.712813,-2452.583944,-3.464102,31.176915,-32.908965,0,17.320508,2528.794179,2525.330077,-8.660254,1.732051,-81.406388,-22.51666,2501.081366,1.732051,2592.880059,86.60254,good
-8.660254,1976.269971,-48.497423,19.052559,57.157677,-1958.949463,-20.78461,-1965.877667,46.765372,-1962.413565,1971.073819,-17.320508,-1905.255888,-5.196152,19.052559,-17.320508,0,3.464102,1972.80587,1964.145616,-1.732051,-1.732051,-69.282032,-10.392305,1952.02126,3.464102,2019.571242,62.353829,bad
-8.660254,2137.350697,-45.033321,19.052559,38.105118,-2139.082747,-15.588457,-2135.618646,41.569219,-2128.690443,2140.814798,-20.78461,-2104.441731,-8.660254,22.51666,-20.78461,-1.732051,17.320508,2144.2789,2147.743001,-6.928203,5.196152,-46.765372,-20.78461,2121.762239,1.732051,2171.991713,50.229473,good
-6.928203,1661.036724,-50.229473,13.856406,50.229473,-1655.840572,-15.588457,-1655.840572,50.229473,-1648.912369,1664.500826,-13.856406,-1609.0752,-3.464102,19.052559,-13.856406,1.732051,13.856406,1664.500826,1664.500826,-5.196152,1.732051,-53.693575,-17.320508,1643.716216,0,1702.605944,57.157677,bad
-3.464102,5592.792058,-60.621778,32.908965,69.282032,-5587.595905,-36.373067,-5587.595905,69.282032,-5565.079245,5596.256159,-38.105118,-5526.974127,-6.928203,41.569219,-32.908965,0,25.980762,5592.792058,5594.524108,-5.196152,-1.732051,-71.014083,-32.908965,5559.883092,3.464102,5653.413836,76.210236,good
-1.732051,10743.911159,-38.105118,24.248711,50.229473,-10726.590651,-27.712813,-10731.786804,41.569219,-10714.466296,10735.250905,-20.78461,-10688.485534,-1.732051,22.51666,-24.248711,-5.196152,12.124356,10736.982956,10742.179109,-6.928203,-1.732051,-57.157677,-17.320508,10721.394499,3.464102,10780.284226,60.621778,bad
-12.124356,1262.665039,-71.014083,25.980762,81.406388,-1254.004785,-24.248711,-1255.736835,71.014083,-1247.076581,1259.200937,-24.248711,-1174.330448,-3.464102,20.78461,-19.052559,0,3.464102,1262.665039,1257.468886,-3.464102,0,-90.066642,-17.320508,1241.880429,0,1331.947071,88.334591,good
-5.196152,4037.410432,-83.138439,20.78461,84.87049,-4037.410432,-22.51666,-4033.946331,86.60254,-4025.286077,4039.142483,-25.980762,-3956.004044,-8.660254,27.712813,-20.78461,-1.732051,19.052559,4039.142483,4039.142483,-5.196152,-3.464102,-86.60254,-25.980762,4014.893772,1.732051,4115.352719,96.994845,good
0,7733.606856,-34.641016,67.549981,46.765372,-7721.4825,-69.282032,-7721.4825,41.569219,-7667.788925,7730.142754,-62.353829,-7686.841484,-3.464102,67.549981,-65.817931,-1.732051,50.229473,7731.874805,7731.874805,-3.464102,1.732051,-55.425626,-58.889727,7669.520976,1.732051,7768.247872,57.157677,bad
-5.196152,1347.535528,-43.30127,25.980762,50.229473,-1340.607325,-27.712813,-1337.143223,46.765372,-1328.482969,1345.803477,-17.320508,-1295.574004,-5.196152,24.248711,-27.712813,-1.732051,13.856406,1345.803477,1345.803477,-6.928203,3.464102,-53.693575,-20.78461,1323.286817,3.464102,1383.908595,58.889727,good
-10.392305,4169.046294,-39.837169,60.621778,41.569219,-4160.38604,-62.353829,-4167.314243,32.908965,-4115.352719,4169.046294,-60.621778,-4129.209125,-3.464102,57.157677,-60.621778,0,48.497423,4170.778345,4169.046294,-6.928203,1.732051,-51.961524,-48.497423,4120.548871,0,4198.491158,51.961524,bad
-5.196152,5888.972746,-58.889727,22.51666,65.817931,-5885.508644,-27.712813,-5880.312492,62.353829,-5866.456085,5890.704797,-24.248711,-5824.886866,-3.464102,29.444864,-22.51666,-1.732051,17.320508,5895.900949,5885.508644,-5.196152,-1.732051,-69.282032,-17.320508,5861.259933,1.732051,5944.398372,76.210236,good
-5.196152,3893.650215,-57.157677,22.51666,67.549981,-3886.722012,-22.51666,-3884.989961,60.621778,-3869.401504,3893.650215,-22.51666,-3829.564336,-5.196152,24.248711,-25.980762,1.732051,15.588457,3895.382266,3893.650215,-3.464102,1.732051,-69.282032,-25.980762,3871.133555,0,3947.34379,69.282032,good
-6.928203,3058.801726,-36.373067,13.856406,34.641016,-3051.873523,-13.856406,-3053.605574,36.373067,-3048.409421,3058.801726,-6.928203,-3022.428659,-3.464102,13.856406,-10.392305,-1.732051,8.660254,3058.801726,3060.533777,-3.464102,1.732051,-36.373067,-10.392305,3046.677371,0,3089.978641,43.30127,good
-8.660254,2672.554396,-58.889727,19.052559,64.08588,-2663.894142,-24.248711,-2667.358244,62.353829,-2651.769786,2672.554396,-25.980762,-2608.468516,-3.464102,22.51666,-22.51666,-3.464102,15.588457,2674.286447,2670.822345,-10.392305,0,-72.746134,-24.248711,2644.841583,-1.732051,2724.51592,74.478185,good
-3.464102,6673.591762,-41.569219,31.176915,48.497423,-6661.467406,-38.105118,-6663.199457,46.765372,-6638.950745,6670.12766,-34.641016,-6621.630237,-3.464102,31.176915,-34.641016,-1.732051,24.248711,6673.591762,6664.931508,-3.464102,-1.732051,-58.889727,-25.980762,6633.754593,0,6713.42893,53.693575,good
-10.392305,6320.253397,-43.30127,34.641016,36.373067,-6316.789295,-34.641016,-6320.253397,36.373067,-6289.076482,6321.985448,-36.373067,-6283.88033,-3.464102,36.373067,-32.908965,3.464102,32.908965,6327.1816,6323.717498,-8.660254,1.732051,-46.765372,-31.176915,6287.344431,0,6351.430311,50.229473,good
-8.660254,5972.111184,-67.549981,65.817931,71.014083,-5961.71888,-69.282032,-5963.45093,64.08588,-5908.025305,5968.647083,-62.353829,-5894.168898,-1.732051,60.621778,-64.08588,0,53.693575,5975.575286,5966.915032,-1.732051,0,-86.60254,-55.425626,5908.025305,0,6036.197064,83.138439,bad
-10.392305,5196.152423,-72.746134,34.641016,69.282032,-5190.95627,-36.373067,-5197.884474,65.817931,-5168.43961,5201.348575,-38.105118,-5130.334492,-5.196152,38.105118,-36.373067,0,31.176915,5201.348575,5201.348575,-6.928203,1.732051,-76.210236,-31.176915,5168.43961,0,5258.506252,79.674337,good
-6.928203,10517.012504,-48.497423,34.641016,58.889727,-10508.35225,-34.641016,-10506.620199,55.425626,-10487.56764,10513.548402,-38.105118,-10456.390725,-5.196152,34.641016,-32.908965,-5.196152,20.78461,10517.012504,10511.816351,-6.928203,0,-67.549981,-32.908965,10480.639437,3.464102,10562.045825,71.014083,good
-6.928203,3715.248982,-46.765372,22.51666,39.837169,-3711.784881,-20.78461,-3713.516931,41.569219,-3701.392576,3716.981033,-22.51666,-3678.875915,-8.660254,22.51666,-20.78461,1.732051,19.052559,3716.981033,3720.445135,-3.464102,1.732051,-48.497423,-17.320508,3696.196423,3.464102,3751.622049,48.497423,good
-6.928203,13321.202761,-62.353829,84.87049,64.08588,-13305.614304,-91.798693,-13310.810456,60.621778,-13225.939967,13312.542507,-91.798693,-13246.724576,-3.464102,86.60254,-88.334591,1.732051,79.674337,13314.274558,13309.078405,-10.392305,1.732051,-72.746134,-84.87049,13227.672017,0,13366.236082,76.210236,bad
-3.464102,4020.089924,-58.889727,32.908965,62.353829,-4013.161721,-34.641016,-4011.42967,60.621778,-3990.645061,4020.089924,-32.908965,-3962.932248,-5.196152,39.837169,-34.641016,0,25.980762,4018.357874,4020.089924,-6.928203,5.196152,-64.08588,-32.908965,3987.180959,5.196152,4070.319398,67.549981,good
-10.392305,1470.511136,-58.889727,19.052559,64.08588,-1456.654729,-19.052559,-1460.118831,57.157677,-1453.190628,1467.047034,-20.78461,-1401.229103,-1.732051,22.51666,-13.856406,3.464102,5.196152,1472.243186,1465.314983,-3.464102,0,-67.549981,-10.392305,1453.190628,0,1522.47266,71.014083,good
-8.660254,24799.503463,-86.60254,67.549981,100.458947,-24790.843209,-65.817931,-24796.039361,88.334591,-24740.613735,24799.503463,-64.08588,-24699.044516,-5.196152,65.817931,-64.08588,-3.464102,50.229473,24802.967564,24801.235514,3.464102,0,-109.119201,-55.425626,24740.613735,-1.732051,24894.766257,107.38715,bad
-5.196152,627.002392,-83.138439,19.052559,95.262794,-625.270342,-15.588457,-620.074189,88.334591,-616.610087,630.466494,-15.588457,-535.2037,-1.732051,19.052559,-15.588457,0,5.196152,628.734443,620.074189,-8.660254,0,-100.458947,-8.660254,614.878037,1.732051,706.676729,102.190998,good
-6.928203,3833.028437,-62.353829,36.373067,67.549981,-3824.368183,-43.30127,-3829.564336,62.353829,-3796.65537,3836.492539,-39.837169,-3763.746405,0,36.373067,-38.105118,0,29.444864,3836.492539,3831.296386,-6.928203,-1.732051,-79.674337,-32.908965,3798.387421,-1.732051,3891.918165,79.674337,good
-8.660254,2227.417339,-41.569219,46.765372,46.765372,-2220.489135,-48.497423,-2220.489135,41.569219,-2182.384018,2227.417339,-45.033321,-2180.651967,-3.464102,48.497423,-46.765372,-1.732051,38.105118,2227.417339,2222.221186,-6.928203,0,-50.229473,-36.373067,2184.116068,-3.464102,2258.594253,50.229473,good
-5.196152,2307.091676,-41.569219,20.78461,48.497423,-2300.163472,-25.980762,-2298.431422,39.837169,-2281.110914,2303.627574,-17.320508,-2260.326304,-3.464102,19.052559,-29.444864,1.732051,19.052559,2308.823726,2307.091676,0,0,-58.889727,-13.856406,2282.842964,0,2345.196793,51.961524,good
-1.732051,7401.053101,-39.837169,53.693575,50.229473,-7390.660796,-55.425626,-7390.660796,43.30127,-7343.895424,7401.053101,-50.229473,-7356.01978,1.732051,57.157677,-51.961524,1.732051,48.497423,7401.053101,7399.32105,-5.196152,-3.464102,-53.693575,-50.229473,7343.895424,1.732051,7439.158219,51.961524,good
-1.732051,3879.793809,-39.837169,34.641016,46.765372,-3872.865606,-34.641016,-3869.401504,46.765372,-3848.616894,3878.061758,-31.176915,-3831.296386,-5.196152,34.641016,-32.908965,-1.732051,25.980762,3879.793809,3874.597657,-5.196152,1.732051,-48.497423,-31.176915,3839.95664,3.464102,3912.702774,51.961524,good
-1.732051,1952.02126,-38.105118,41.569219,36.373067,-1950.289209,-39.837169,-1946.825108,34.641016,-1922.576396,1953.753311,-32.908965,-1915.648193,-8.660254,36.373067,-41.569219,1.732051,31.176915,1953.753311,1957.217413,-6.928203,1.732051,-45.033321,-27.712813,1919.112295,3.464102,1981.466124,43.30127,good
-5.196152,12775.606757,-57.157677,34.641016,69.282032,-12763.482401,-38.105118,-12770.410604,62.353829,-12744.429842,12773.874706,-32.908965,-12706.324724,-5.196152,39.837169,-34.641016,-3.464102,19.052559,12766.946503,12779.070858,-1.732051,-1.732051,-81.406388,-31.176915,12747.893944,5.196152,12834.496484,81.406388,good
-6.928203,4033.946331,-39.837169,24.248711,46.765372,-4020.089924,-29.444864,-4025.286077,45.033321,-4006.233518,4028.750178,-29.444864,-3980.252756,-3.464102,29.444864,-27.712813,0,22.51666,4033.946331,4030.482229,-5.196152,-6.928203,-55.425626,-32.908965,3999.305315,0,4068.587347,57.157677,good
-6.928203,2514.937773,-45.033321,19.052559,50.229473,-2506.277519,-22.51666,-2504.545468,46.765372,-2495.885214,2513.205722,-19.052559,-2462.976248,-5.196152,19.052559,-19.052559,-1.732051,10.392305,2514.937773,2508.009569,-8.660254,1.732051,-58.889727,-13.856406,2487.22496,0,2549.578789,53.693575,good
-3.464102,3150.600419,-43.30127,32.908965,55.425626,-3148.868368,-32.908965,-3145.404267,53.693575,-3124.619657,3154.064521,-25.980762,-3102.102996,-6.928203,36.373067,-32.908965,-6.928203,24.248711,3150.600419,3154.064521,-1.732051,1.732051,-53.693575,-34.641016,3119.423504,-1.732051,3197.365791,60.621778,good
-5.196152,1697.409791,-41.569219,24.248711,31.176915,-1699.141842,-22.51666,-1700.873893,29.444864,-1685.285436,1707.802096,-24.248711,-1671.429029,-5.196152,27.712813,-24.248711,6.928203,25.980762,1704.337995,1707.802096,-8.660254,1.732051,-41.569219,-20.78461,1678.357233,1.732051,1726.854655,43.30127,good
-10.392305,5623.968972,-62.353829,65.817931,65.817931,-5617.040769,-65.817931,-5627.433074,60.621778,-5566.811296,5623.968972,-67.549981,-5558.151041,-3.464102,67.549981,-62.353829,-3.464102,57.157677,5629.165125,5630.897175,0,-1.732051,-76.210236,-64.08588,5566.811296,-1.732051,5689.786903,79.674337,good
-3.464102,4167.314243,-50.229473,17.320508,53.693575,-4160.38604,-20.78461,-4163.850141,53.693575,-4151.725786,4167.314243,-19.052559,-4115.352719,-3.464102,22.51666,-15.588457,-1.732051,8.660254,4165.582192,4165.582192,-1.732051,1.732051,-62.353829,-10.392305,4151.725786,1.732051,4215.811666,65.817931,good
-5.196152,20368.917497,-51.961524,69.282032,58.889727,-20356.793141,-71.014083,-20370.649548,51.961524,-20301.367516,20372.381599,-71.014083,-20311.75982,0,71.014083,-72.746134,0,62.353829,20372.381599,20367.185446,-5.196152,-1.732051,-62.353829,-65.817931,20304.831617,1.732051,20420.879021,60.621778,good
-10.392305,4465.226982,-91.798693,29.444864,96.994845,-4458.298779,-27.712813,-4463.494931,88.334591,-4444.442372,4465.226982,-27.712813,-4368.232137,-3.464102,32.908965,-20.78461,1.732051,12.124356,4465.226982,4466.959033,-3.464102,3.464102,-103.923048,-15.588457,4447.906474,1.732051,4551.829522,107.38715,good
-6.928203,2116.566087,-83.138439,20.78461,81.406388,-2113.101985,-20.78461,-2113.101985,76.210236,-2102.70968,2118.298138,-20.78461,-2040.355851,-5.196152,19.052559,-20.78461,-1.732051,22.51666,2126.958392,2118.298138,0,1.732051,-86.60254,-19.052559,2094.049426,0,2197.972475,84.87049,bad
3.464102,2629.253126,-71.014083,50.229473,79.674337,-2624.056973,-48.497423,-2618.860821,72.746134,-2591.148008,2630.985177,-41.569219,-2551.31084,-5.196152,45.033321,-48.497423,1.732051,36.373067,2625.789024,2625.789024,-5.196152,1.732051,-84.87049,-38.105118,2582.487754,5.196152,2693.339006,83.138439,good
-3.464102,14982.239485,-45.033321,41.569219,45.033321,-14970.11513,-43.30127,-14971.847181,45.033321,-14937.206164,14975.311282,-41.569219,-14935.474114,-5.196152,41.569219,-43.30127,1.732051,38.105118,14982.239485,14985.703587,-3.464102,-1.732051,-60.621778,-43.30127,14933.742063,1.732051,15023.808705,51.961524,bad
-3.464102,1390.836798,-39.837169,27.712813,50.229473,-1380.444494,-29.444864,-1380.444494,41.569219,-1361.391935,1389.104748,-24.248711,-1344.071427,1.732051,25.980762,-27.712813,3.464102,17.320508,1392.568849,1387.372697,-3.464102,1.732051,-58.889727,-19.052559,1364.856036,-1.732051,1430.673967,57.157677,good
-8.660254,5026.411444,-69.282032,31.176915,76.210236,-5014.287088,-36.373067,-5016.019139,69.282032,-4991.770427,5026.411444,-34.641016,-4946.737106,-3.464102,38.105118,-36.373067,1.732051,25.980762,5031.607596,5019.48324,-3.464102,-1.732051,-84.87049,-29.444864,4991.770427,-3.464102,5090.497323,83.138439,good
-1.732051,3531.651597,-34.641016,38.105118,38.105118,-3528.187495,-39.837169,-3528.187495,39.837169,-3497.01058,3535.115698,-32.908965,-3495.27853,-6.928203,43.30127,-43.30127,-3.464102,38.105118,3533.383647,3538.5798,-5.196152,0,-39.837169,-45.033321,3486.618276,1.732051,3564.560562,43.30127,bad
